73728
volume peso recompensa duração(s)
24 20 1464 923 
29 20 688 324 
11 7 1142 668 
16 18 1010 598 
29 23 1927 290 
15 15 293 508 
10 7 354 972 
27 9 1312 998 
20 21 599 863 
2 2 841 686 
30 2 916 968 
11 23 1929 857 
15 9 907 960 
15 23 416 913 
29 27 827 966 
5 10 1607 344 
22 22 1152 134 
15 24 1997 221 
25 26 505 775 
18 13 600 706 
14 20 468 361 
12 24 1527 330 
20 2 863 312 
4 26 1097 1072 
18 13 1783 527 
6 28 1089 1027 
23 21 233 761 
25 17 1197 754 
28 5 684 357 
21 3 406 218 
4 23 362 430 
18 12 805 331 
24 25 340 323 
22 28 1787 266 
10 23 1208 947 
2 20 1063 432 
25 1 1327 529 
25 25 1718 154 
9 26 1656 338 
7 12 648 223 
6 27 945 550 
25 25 1092 389 
18 2 1780 581 
22 12 1957 911 
4 1 888 768 
17 21 955 376 
16 7 1990 949 
19 28 1223 407 
25 19 1883 376 
14 13 835 541 
14 6 1206 594 
17 3 646 1009 
3 1 489 164 
22 28 1376 924 
5 20 873 746 
17 19 1587 807 
8 10 1422 564 
22 11 1156 213 
16 29 1853 206 
23 20 536 246 
20 15 1791 715 
4 13 821 461 
2 6 1593 790 
25 20 647 194 
29 9 1359 446 
19 24 1431 487 
14 3 1743 778 
14 16 854 363 
22 21 1875 847 
25 21 1715 989 
27 22 1432 351 
11 24 247 436 
2 3 1114 594 
18 1 1814 964 
25 19 1608 424 
26 13 1648 531 
3 1 538 1056 
22 11 1488 378 
25 26 937 405 
19 27 1933 374 
29 19 1633 142 
11 24 1783 910 
4 27 1258 144 
9 9 209 593 
1 2 1971 825 
12 29 1866 579 
25 22 894 352 
18 30 806 873 
11 11 1235 141 
27 22 1047 514 
19 23 356 360 
1 27 1641 438 
20 14 1223 837 
13 8 297 447 
21 23 1636 1004 
23 20 411 485 
22 23 1384 530 
6 25 339 379 
17 30 1882 896 
18 26 388 826 
10 17 1512 917 
16 21 1055 479 
14 14 499 724 
3 6 603 1096 
20 28 1257 591 
22 13 442 904 
12 7 1378 121 
25 20 749 336 
28 29 587 190 
19 20 434 803 
25 10 1446 1035 
15 4 1885 1089 
24 17 908 721 
22 24 1494 818 
23 24 1603 401 
13 22 1241 755 
20 20 1521 820 
1 19 1501 1022 
28 29 1408 293 
24 19 1890 783 
28 13 1372 695 
29 8 221 708 
24 7 1356 578 
28 2 281 852 
13 15 1676 840 
25 25 1508 985 
23 5 533 656 
15 9 628 372 
22 18 370 1070 
18 5 1076 714 
3 22 1262 1079 
23 8 1451 346 
14 10 1230 1052 
27 29 1232 666 
3 9 422 777 
18 14 997 715 
23 13 798 174 
9 13 732 227 
4 20 511 958 
19 3 869 274 
4 22 1600 1061 
20 24 439 590 
24 21 709 1051 
26 14 342 913 
18 14 621 927 
18 10 624 956 
21 30 600 599 
24 13 1448 242 
4 26 1537 951 
19 29 851 637 
11 23 1476 598 
6 1 1055 172 
7 14 723 131 
15 9 841 1057 
8 20 814 118 
3 21 1255 561 
16 15 439 308 
5 12 216 102 
4 27 1768 328 
20 30 1742 728 
13 5 1599 709 
13 1 1328 584 
21 13 1228 113 
25 1 691 626 
7 17 1127 751 
28 17 1404 764 
14 24 673 237 
23 11 308 589 
15 14 1841 682 
15 24 673 1048 
6 5 705 692 
27 6 1517 397 
22 19 1531 207 
5 8 1306 971 
1 13 925 1026 
23 23 1139 483 
7 27 1977 858 
20 11 1401 1028 
15 3 1461 1070 
8 30 425 250 
10 3 327 437 
10 29 450 188 
11 6 1644 473 
20 20 1417 255 
9 3 658 976 
13 30 1920 590 
24 28 1426 1003 
28 17 1309 1067 
11 25 1871 685 
23 7 1653 647 
4 23 761 715 
13 19 1342 916 
21 2 436 768 
24 8 632 513 
6 25 1703 707 
12 24 757 831 
18 6 1909 1015 
4 10 480 354 
3 22 766 649 
3 1 1463 763 
25 6 892 864 
14 14 275 917 
9 6 506 997 
29 27 765 228 
24 29 1374 119 
8 6 1629 154 
19 24 914 251 
16 20 1128 1035 
26 15 663 121 
28 7 543 669 
4 23 302 918 
11 12 1430 679 
10 4 986 586 
1 26 1556 307 
19 12 1500 1036 
24 7 274 373 
13 8 1347 263 
6 21 1130 120 
13 16 1924 888 
27 26 932 1017 
21 12 1842 195 
7 3 272 400 
6 25 1143 128 
23 1 1601 155 
1 11 1313 1048 
1 5 1720 668 
21 1 640 511 
26 30 1776 294 
11 21 334 382 
23 14 1454 1073 
30 7 1887 400 
29 19 1764 528 
22 24 1559 174 
28 25 1261 365 
25 8 1328 362 
7 25 1763 958 
7 3 673 411 
8 21 1498 213 
19 20 1337 703 
1 9 794 726 
2 18 1391 488 
4 23 1314 904 
22 19 1352 302 
5 5 802 762 
29 25 1210 226 
15 2 612 1010 
22 10 952 678 
18 3 1219 1005 
20 9 1283 704 
2 9 892 207 
19 26 1916 993 
30 20 1995 883 
7 25 829 728 
27 22 1745 873 
1 19 1525 1083 
21 27 1691 237 
5 21 417 322 
21 19 905 403 
14 11 275 926 
23 27 1952 506 
13 20 1348 298 
4 10 1748 327 
28 2 1740 527 
20 17 727 951 
29 18 531 1023 
28 20 1269 383 
23 6 923 290 
24 3 1612 377 
23 29 961 140 
9 9 1311 1063 
2 10 428 571 
19 2 1851 1091 
20 7 1481 1022 
27 10 364 388 
8 20 1756 349 
23 21 1475 884 
11 6 1716 143 
14 6 968 764 
16 8 1545 693 
9 13 1936 920 
12 10 1010 195 
11 10 1492 122 
30 4 910 980 
16 17 462 328 
22 29 331 106 
26 7 1315 695 
14 9 395 335 
14 18 1503 1041 
19 2 1913 521 
3 3 1052 693 
28 19 857 976 
5 20 961 173 
10 20 1155 438 
26 4 266 949 
5 14 1746 818 
23 10 429 469 
3 19 1069 299 
13 23 1881 462 
11 29 289 704 
11 5 1354 570 
25 18 331 229 
14 3 1506 754 
8 27 505 754 
6 14 673 688 
2 16 454 834 
9 10 1446 616 
9 20 1932 103 
24 13 760 558 
23 17 1812 1061 
11 4 1430 814 
30 17 218 1071 
30 2 338 975 
17 29 722 868 
9 4 1800 318 
23 15 1279 877 
20 18 1765 683 
4 9 332 857 
12 21 721 638 
7 23 1732 394 
24 24 258 358 
22 9 1918 264 
4 16 1675 1064 
23 18 1422 1083 
28 20 488 442 
28 29 494 497 
19 21 583 1026 
14 23 648 253 
16 25 1271 158 
25 12 785 572 
19 21 1369 629 
30 17 231 985 
29 20 743 258 
18 10 1599 758 
30 13 1869 613 
6 19 1607 991 
5 26 1877 592 
29 25 1428 812 
7 24 411 844 
3 4 1292 344 
15 28 1180 322 
7 28 1966 388 
3 6 1737 241 
24 28 423 1005 
15 24 832 301 
10 29 1753 478 
14 20 842 953 
15 29 821 1044 
18 2 1823 408 
29 15 1033 1075 
12 16 1283 1014 
13 20 497 962 
5 6 1112 520 
26 2 948 1025 
14 25 1440 963 
16 1 1099 896 
2 20 1474 689 
5 10 869 454 
17 14 1391 515 
25 30 212 575 
28 19 656 945 
20 16 1011 682 
11 17 747 902 
17 19 1096 1033 
9 8 1776 478 
17 7 630 741 
13 25 1832 592 
24 10 470 765 
28 15 1228 606 
23 21 598 787 
7 4 801 865 
22 9 399 555 
17 9 1393 809 
15 8 1916 1069 
2 12 485 960 
21 29 639 720 
5 13 669 775 
25 22 1767 759 
25 10 347 1081 
19 24 1055 1032 
2 17 687 953 
16 10 1309 638 
22 6 292 754 
26 3 1652 240 
15 2 472 200 
23 17 1512 221 
19 2 1159 581 
17 29 544 953 
8 15 757 570 
25 13 1599 988 
10 5 874 759 
7 24 468 836 
17 23 1872 689 
1 29 253 438 
30 9 1270 391 
29 3 865 466 
18 11 1435 875 
16 22 1141 113 
26 29 1386 820 
23 26 786 473 
10 10 1642 809 
8 2 1316 283 
10 21 1220 144 
24 22 1164 620 
3 26 394 151 
17 24 372 272 
22 3 321 487 
20 24 1235 226 
4 8 1408 763 
9 27 1313 429 
17 29 1019 1086 
21 8 1359 405 
26 17 1278 1052 
10 5 1254 605 
30 26 549 988 
20 5 783 550 
12 16 1812 249 
12 10 1716 1031 
9 17 344 839 
24 25 621 594 
4 14 333 286 
10 14 1195 979 
9 27 1527 498 
1 5 1450 1090 
20 13 1826 222 
22 1 1721 749 
17 3 739 1031 
28 2 1112 852 
7 19 1646 341 
24 3 1378 576 
29 20 1132 306 
16 17 380 156 
21 11 1148 152 
3 9 894 346 
11 24 1635 140 
17 9 1740 1041 
27 5 674 153 
7 24 709 191 
6 26 1076 713 
5 20 1970 739 
22 14 981 1017 
22 3 1652 210 
18 9 1708 691 
17 2 305 344 
28 26 1203 1033 
12 29 622 750 
16 8 243 357 
19 24 592 881 
8 19 1721 480 
13 1 594 151 
2 9 1011 1071 
2 20 1400 948 
8 22 593 830 
20 7 865 571 
14 3 394 177 
19 21 1980 284 
10 1 1862 573 
1 15 452 852 
23 1 1243 971 
12 10 1578 538 
1 29 1616 410 
27 25 1915 353 
28 2 1652 692 
15 30 992 727 
30 24 1085 1015 
30 12 1154 400 
12 11 734 825 
20 12 331 1017 
2 3 265 686 
27 18 1780 995 
19 17 485 339 
17 9 1060 268 
25 17 1881 926 
20 30 1603 764 
10 14 1812 704 
18 12 912 952 
6 20 820 998 
7 30 421 888 
16 17 1250 354 
25 13 635 381 
21 23 1850 140 
22 20 570 322 
25 12 1675 406 
15 10 1398 382 
21 23 1147 774 
22 8 457 250 
24 30 561 720 
13 24 732 241 
8 3 687 518 
14 30 594 392 
11 21 424 788 
22 18 791 141 
10 6 1103 846 
5 18 1661 609 
18 14 1991 357 
7 21 1762 702 
16 13 468 208 
12 11 1453 611 
1 17 1258 484 
4 1 496 347 
28 16 416 294 
4 19 1086 291 
24 14 1517 249 
27 11 850 828 
23 2 926 751 
5 29 729 795 
15 20 1447 229 
12 13 1445 1083 
29 27 1454 271 
7 24 934 1070 
29 23 1894 501 
25 27 1068 322 
21 28 1304 383 
26 24 1632 1057 
13 9 728 230 
22 10 1953 517 
28 25 1207 400 
18 24 1960 810 
8 26 1528 726 
14 29 452 210 
26 24 987 716 
17 19 1801 838 
27 8 1675 610 
9 29 1496 952 
24 9 660 1058 
2 5 1292 224 
30 20 230 999 
10 13 222 222 
29 29 1377 1074 
9 14 1649 441 
13 25 403 397 
16 19 1358 830 
28 20 1849 1068 
25 28 1028 772 
9 16 674 150 
28 22 1862 690 
20 14 1821 304 
19 14 956 115 
8 30 1205 725 
11 25 747 469 
14 10 1126 795 
29 3 487 529 
18 28 1689 262 
19 13 881 1047 
26 19 1059 710 
2 13 399 996 
4 4 1526 268 
28 23 1915 852 
24 25 1790 933 
27 18 854 123 
15 19 1381 817 
1 8 555 882 
19 14 1223 322 
18 12 845 913 
15 21 1060 1044 
13 1 1830 359 
25 25 342 935 
12 14 1711 256 
2 25 386 723 
24 22 1451 401 
27 17 1928 480 
20 6 677 456 
18 22 666 102 
23 14 1260 705 
8 21 294 333 
26 25 1692 346 
19 17 315 559 
8 6 1242 149 
14 1 1177 570 
29 5 270 896 
18 21 1096 108 
5 10 1180 878 
1 24 233 667 
19 27 650 309 
5 18 1429 154 
24 3 212 404 
25 9 1591 638 
5 23 1354 881 
14 22 953 465 
1 4 1590 154 
27 19 1077 426 
7 17 1731 911 
26 30 522 144 
2 15 1753 655 
23 11 1939 896 
4 3 1491 448 
24 4 1654 992 
7 30 1459 536 
11 11 1402 565 
19 15 577 192 
6 5 1472 755 
20 12 478 229 
15 6 349 713 
9 3 1732 908 
6 27 674 949 
18 3 1310 538 
5 29 922 907 
5 26 1572 778 
23 2 942 738 
6 13 1341 821 
18 29 1229 191 
1 30 1346 373 
26 5 876 805 
29 13 1353 457 
11 1 1832 1039 
18 26 1298 545 
19 5 218 237 
9 20 434 261 
10 17 863 738 
16 9 533 1000 
5 15 562 305 
27 2 1346 512 
24 25 1257 330 
12 23 1757 122 
19 17 561 332 
6 12 1635 842 
21 12 1242 171 
12 1 399 480 
7 30 1393 1072 
23 17 1025 739 
3 29 456 898 
14 22 214 234 
9 21 297 292 
24 27 256 376 
8 14 1125 137 
15 12 1954 855 
3 7 853 530 
15 23 1455 261 
13 11 861 475 
3 28 840 166 
18 10 1720 308 
6 21 1000 666 
4 28 453 657 
9 2 756 1048 
30 22 715 102 
6 20 1942 233 
1 8 463 246 
6 25 338 281 
26 12 371 534 
2 5 491 718 
2 3 1679 168 
26 21 764 575 
12 24 909 914 
5 9 605 222 
8 24 1429 974 
10 17 1009 371 
21 29 1533 854 
3 7 862 645 
1 18 816 548 
30 3 980 107 
18 20 242 791 
20 30 1734 732 
23 10 335 1010 
18 13 374 1063 
12 8 308 944 
14 2 947 515 
11 30 894 836 
3 28 1593 581 
18 25 534 775 
25 23 979 105 
24 20 226 797 
24 14 1202 998 
22 10 1755 881 
3 4 1142 577 
4 4 957 691 
23 29 1697 271 
23 13 1733 1019 
27 26 1207 463 
7 4 705 648 
17 2 1163 227 
3 21 649 729 
25 29 1967 998 
24 4 1778 249 
2 3 1094 649 
7 18 937 509 
5 26 613 596 
29 28 1872 788 
29 22 1621 506 
13 3 289 542 
1 17 1877 542 
20 20 1435 278 
22 10 728 358 
27 14 1780 1021 
9 29 806 749 
26 22 672 681 
13 20 1002 934 
22 15 1592 945 
1 10 521 166 
29 29 1333 377 
9 22 488 489 
5 17 1081 303 
15 16 669 771 
7 25 933 133 
6 12 360 838 
27 13 702 1041 
22 8 1120 128 
29 24 1998 155 
15 11 1325 630 
27 23 1654 923 
30 6 1609 594 
23 30 1283 425 
12 29 1179 555 
11 18 225 533 
18 18 300 880 
12 7 1242 808 
17 16 758 267 
30 23 971 1062 
21 21 273 258 
20 21 1446 833 
19 2 1187 461 
20 2 1561 707 
11 6 1060 570 
12 19 874 317 
4 30 561 1082 
15 10 1193 800 
22 6 1191 1016 
26 16 791 613 
18 1 436 771 
2 4 1007 335 
1 24 382 943 
12 19 969 312 
11 25 1162 163 
26 26 1525 606 
1 5 1777 461 
20 28 484 849 
29 28 473 255 
2 7 1635 648 
30 6 732 863 
16 28 1228 446 
14 27 708 333 
23 16 573 458 
20 12 1093 754 
9 4 1070 376 
23 19 1222 1069 
17 8 1732 498 
13 15 554 446 
4 6 1796 254 
3 20 857 921 
5 19 1431 1067 
30 3 206 376 
28 17 1921 145 
27 19 1298 292 
18 23 1957 965 
29 18 978 178 
24 28 683 812 
9 21 1331 898 
9 26 1722 582 
21 17 1073 1031 
3 6 1477 489 
16 14 1154 1033 
28 4 1427 960 
13 29 1240 737 
19 2 399 462 
22 10 820 465 
6 1 607 749 
17 29 992 642 
4 13 1119 213 
26 15 1491 304 
10 22 1023 532 
21 1 1202 1000 
2 26 1434 580 
6 29 1568 438 
29 15 1294 581 
14 24 824 905 
6 7 1486 905 
21 17 1718 766 
8 18 1013 278 
19 24 457 865 
20 17 722 432 
7 28 528 654 
5 8 292 388 
1 16 669 963 
22 7 1331 1094 
23 28 820 404 
16 8 853 754 
1 24 202 128 
2 20 697 519 
17 16 1912 152 
23 16 1493 218 
1 18 222 1005 
24 26 1011 660 
24 5 694 313 
4 4 1341 238 
19 10 1328 354 
29 5 766 320 
21 23 720 173 
30 20 1065 338 
29 25 1941 349 
21 8 1963 383 
12 22 1591 603 
18 1 1976 163 
2 9 352 215 
14 6 1976 443 
20 19 625 291 
30 20 768 125 
14 8 1864 529 
15 3 618 592 
25 28 1042 705 
20 18 1378 838 
18 26 570 949 
24 13 577 925 
1 26 1138 255 
7 4 1712 616 
3 1 848 1014 
26 16 940 917 
14 13 1064 746 
30 23 578 1030 
11 29 1457 292 
3 27 1343 148 
14 1 1426 414 
26 7 1096 189 
30 25 1361 309 
2 4 1083 609 
16 12 1650 464 
4 9 891 779 
30 25 1658 127 
21 17 1882 241 
9 14 1042 401 
13 3 1082 122 
19 2 420 425 
5 25 389 919 
6 12 523 1097 
21 12 1011 852 
28 15 398 522 
23 10 1383 356 
15 8 1561 106 
11 30 266 224 
23 19 1885 449 
5 14 1195 458 
17 20 1690 1040 
23 1 1781 235 
15 23 723 322 
24 23 867 459 
30 6 821 300 
27 26 1687 941 
15 9 458 720 
14 30 1016 260 
11 7 760 1013 
7 1 1013 251 
15 15 361 587 
29 12 1569 101 
9 11 1478 487 
7 28 1092 120 
7 6 428 359 
5 5 1289 270 
11 25 823 316 
25 16 550 882 
30 25 897 770 
29 22 1664 789 
3 2 270 792 
30 2 1134 1082 
29 21 571 664 
26 13 499 613 
7 10 468 109 
25 28 281 373 
14 8 1760 1052 
21 24 951 1048 
26 6 653 576 
29 21 733 982 
4 22 1155 984 
4 23 869 776 
24 2 1645 945 
21 16 226 612 
15 9 1240 947 
2 10 740 780 
7 21 1466 152 
11 18 905 726 
10 16 1980 907 
30 22 1613 174 
15 22 1859 805 
30 19 1913 417 
27 23 400 940 
3 1 1870 224 
21 13 435 414 
1 30 1340 528 
8 24 1775 667 
15 4 1165 1008 
18 7 782 769 
25 12 1881 482 
4 25 1068 530 
25 3 1903 809 
7 4 830 635 
26 19 1321 641 
13 28 1807 459 
23 6 369 1040 
13 28 1385 695 
9 10 890 453 
4 14 1039 542 
8 30 548 288 
4 16 1459 531 
5 26 1978 860 
15 15 852 729 
21 7 307 998 
4 19 731 900 
20 12 1533 205 
17 2 1561 230 
2 21 1662 582 
6 18 291 555 
5 1 1694 543 
15 7 819 411 
5 11 443 221 
29 22 1646 206 
25 12 304 841 
14 27 533 831 
17 10 733 184 
19 11 1981 201 
11 4 1475 662 
2 7 510 736 
17 12 1816 310 
25 9 1438 335 
20 11 585 999 
7 11 402 982 
13 17 791 198 
27 15 1992 975 
18 20 354 656 
26 29 1013 162 
2 29 976 176 
29 28 1757 998 
8 30 206 643 
2 19 1095 479 
6 21 1279 543 
5 30 313 844 
12 8 327 328 
28 11 1833 697 
1 22 308 687 
20 16 1685 126 
7 4 1092 1095 
23 24 452 904 
6 28 905 968 
20 5 1983 189 
4 11 727 243 
13 2 1644 461 
23 30 1975 180 
16 19 319 1050 
22 17 238 969 
11 6 1580 743 
3 16 413 627 
12 26 1119 1043 
29 5 219 672 
6 21 1863 642 
13 26 780 1020 
14 8 1877 195 
24 3 1447 767 
8 28 1329 919 
5 13 1939 968 
1 21 554 141 
25 15 1213 1058 
27 16 1364 963 
12 27 1834 290 
4 9 541 879 
11 1 1083 214 
28 18 1347 370 
22 4 1765 686 
17 16 1212 686 
22 13 1163 805 
28 6 1661 835 
2 24 1708 568 
2 15 1086 394 
15 7 1949 275 
16 10 1738 264 
13 28 1166 1030 
5 11 1112 924 
15 26 523 715 
1 23 1267 509 
17 14 1204 686 
28 12 671 877 
19 12 734 884 
13 13 1850 109 
2 2 433 441 
4 9 1126 623 
26 11 979 618 
4 25 1784 1094 
30 30 751 799 
12 4 1989 362 
8 17 924 308 
21 20 1003 805 
21 23 1516 697 
23 17 1924 507 
28 15 915 550 
10 9 1457 676 
8 2 1096 130 
6 29 921 541 
16 19 1707 310 
8 1 657 644 
15 22 399 635 
9 7 1352 623 
21 15 987 429 
23 23 1091 923 
24 20 1839 920 
11 12 1895 416 
22 19 501 126 
11 12 303 1040 
26 14 1601 814 
12 10 945 345 
24 4 772 622 
26 30 1125 752 
12 9 1321 590 
13 18 685 829 
28 1 1895 968 
5 12 464 106 
18 17 1244 555 
18 1 1597 291 
4 9 775 789 
30 8 1534 1034 
17 24 1425 910 
4 2 1200 426 
3 18 1029 955 
22 8 603 896 
16 22 1412 600 
14 30 965 320 
30 6 599 528 
14 29 1779 265 
23 25 1112 846 
27 27 757 195 
7 24 1737 666 
24 24 721 479 
7 4 973 856 
25 22 1934 956 
28 4 480 914 
2 8 1572 743 
24 19 1059 375 
15 5 1470 201 
20 28 1129 232 
13 7 950 1069 
3 1 1646 751 
22 5 1667 414 
30 19 798 265 
26 28 650 798 
8 12 863 454 
16 24 606 622 
14 7 1177 962 
5 15 1038 1030 
15 6 387 378 
3 16 1326 767 
26 21 1380 936 
11 4 428 124 
15 7 1680 733 
23 29 1689 683 
27 19 597 1037 
25 29 606 773 
5 11 964 394 
18 7 1249 653 
19 25 1473 950 
28 9 603 199 
16 24 1288 828 
22 12 1730 353 
23 19 1629 220 
10 18 352 860 
20 8 884 588 
6 3 1070 412 
19 19 875 479 
19 29 1771 707 
22 5 201 377 
9 21 678 961 
10 25 1388 1049 
12 26 322 210 
25 19 1592 357 
13 15 301 441 
3 14 1600 727 
4 20 1360 368 
24 4 365 983 
16 15 1282 160 
9 3 1592 264 
20 20 1346 948 
8 10 1549 802 
24 5 501 889 
10 22 1056 795 
3 2 1444 538 
5 7 1306 598 
13 28 906 1072 
30 4 1582 525 
23 22 1084 1072 
1 15 1733 414 
19 10 1074 388 
1 28 866 368 
29 10 384 932 
9 17 1679 659 
14 14 725 426 
9 7 1355 429 
29 24 1041 287 
8 12 1242 693 
21 19 1206 856 
16 11 1296 907 
13 13 1399 194 
30 9 1350 394 
14 15 1007 309 
13 17 589 854 
10 23 874 347 
4 30 1577 570 
19 28 707 167 
30 20 1817 703 
2 25 1814 974 
3 27 1997 262 
3 29 1312 312 
7 8 1004 797 
30 3 1994 939 
2 28 1036 1088 
17 21 1252 778 
10 23 855 382 
18 6 1842 158 
2 7 1215 172 
27 4 723 894 
11 11 791 247 
5 11 1384 200 
1 19 1837 1032 
10 1 790 921 
16 29 1153 824 
4 24 1574 506 
30 10 1506 1006 
13 23 828 715 
26 7 1458 482 
10 5 1036 773 
23 30 278 179 
22 5 1476 1096 
3 2 988 591 
25 29 1127 154 
8 7 1016 1028 
29 9 631 770 
8 14 391 713 
18 27 775 1095 
26 13 1960 748 
17 14 609 826 
15 17 1216 860 
15 1 829 607 
7 14 463 244 
14 30 802 209 
13 20 768 1025 
17 24 458 435 
7 2 940 238 
15 29 706 256 
7 3 416 782 
4 10 768 611 
15 20 1161 243 
11 12 1608 190 
1 17 984 976 
11 21 248 428 
22 17 584 205 
15 10 370 118 
13 4 806 846 
13 20 538 718 
2 16 1440 349 
27 4 1537 575 
13 24 1948 521 
14 10 1544 216 
26 15 1679 196 
25 29 1421 507 
2 2 1466 875 
13 22 1392 1073 
7 9 897 870 
5 6 1737 1087 
29 19 930 587 
20 1 755 534 
15 19 1198 465 
9 16 271 585 
9 4 1788 712 
18 30 813 822 
30 6 625 281 
11 2 1805 667 
20 12 1836 802 
4 6 1600 1031 
16 8 1778 716 
15 10 963 1011 
5 1 741 493 
22 1 786 816 
28 10 706 664 
11 29 325 297 
2 13 290 680 
11 20 740 942 
27 18 1495 560 
19 28 398 1034 
21 30 1695 930 
22 28 1755 605 
7 12 850 632 
2 27 1302 837 
2 13 1149 227 
3 7 1877 911 
17 24 233 1054 
22 26 1149 214 
17 27 916 845 
16 2 1638 253 
13 8 701 439 
27 23 736 904 
27 22 901 943 
20 13 742 1090 
7 5 849 551 
22 30 1821 1031 
18 29 858 939 
22 28 1469 549 
27 10 930 760 
24 1 1523 1063 
14 4 212 714 
17 14 938 859 
10 3 333 189 
2 10 1601 351 
8 10 943 210 
29 24 995 860 
25 18 860 158 
10 13 1954 1088 
17 3 1829 881 
9 17 1900 597 
11 26 1536 750 
5 20 914 424 
21 22 1531 918 
7 20 962 828 
29 7 1425 243 
19 11 810 849 
6 8 1168 226 
17 13 1392 689 
8 12 445 648 
23 16 1175 1045 
29 2 820 890 
13 21 346 642 
19 30 1677 529 
11 9 576 1053 
9 9 1636 484 
21 13 902 902 
24 6 402 966 
21 1 364 480 
25 7 1020 1069 
28 27 1476 178 
27 27 1672 1032 
28 11 1194 178 
19 26 1645 477 
8 26 1386 885 
1 15 453 927 
15 23 1939 447 
29 24 1305 562 
21 17 632 604 
5 10 1435 273 
12 20 693 435 
15 4 1556 634 
30 13 1547 653 
27 16 1194 648 
30 13 1750 1079 
7 3 744 264 
19 11 1700 300 
13 11 1632 1073 
30 30 919 392 
3 8 954 1036 
12 4 668 881 
11 4 647 160 
17 29 1231 1036 
2 16 1659 711 
19 7 1346 109 
9 6 1013 911 
5 23 1895 387 
22 1 1792 533 
4 8 509 496 
11 29 799 964 
27 17 558 508 
24 5 447 362 
3 20 1745 1084 
25 4 1005 373 
18 22 326 855 
15 20 1196 588 
27 30 1106 1006 
20 2 1972 777 
18 20 847 117 
25 21 788 681 
2 11 1065 499 
14 9 1754 658 
23 6 1419 771 
25 28 300 132 
19 10 1430 293 
3 29 759 908 
18 27 807 363 
9 8 1668 234 
18 30 1330 770 
30 7 1743 333 
12 9 966 146 
29 14 1957 392 
15 30 777 488 
20 16 781 312 
4 30 463 612 
30 3 1377 399 
24 3 681 427 
1 17 1650 204 
17 5 537 850 
10 29 1486 562 
20 2 1956 973 
9 1 526 1056 
30 11 594 119 
14 11 378 538 
5 9 1470 678 
17 21 1774 915 
17 26 649 246 
16 3 253 620 
26 12 230 879 
12 15 948 189 
25 5 537 535 
7 1 207 846 
1 4 937 893 
16 24 273 1064 
20 13 693 832 
7 7 925 154 
11 30 1526 298 
14 25 1386 466 
21 19 1473 248 
11 12 1660 541 
16 16 1484 277 
9 15 1029 612 
27 13 505 723 
12 2 930 1074 
2 22 1603 569 
8 30 1296 1011 
10 29 549 609 
2 16 1979 243 
1 27 1967 634 
11 26 664 278 
8 29 1376 921 
1 20 695 855 
3 7 896 994 
28 7 848 520 
27 8 1837 935 
24 11 1359 607 
7 8 547 636 
3 8 746 714 
28 24 380 711 
5 6 1252 982 
4 21 1031 859 
19 15 754 963 
14 25 990 259 
27 2 1045 288 
9 1 876 356 
30 25 1388 339 
10 9 1252 638 
6 30 1314 659 
12 19 243 143 
3 1 445 526 
17 23 326 830 
25 21 1847 182 
21 23 1609 923 
17 24 302 1034 
24 10 341 979 
9 19 989 1003 
7 24 1526 479 
16 30 1733 1095 
23 22 1182 281 
12 4 469 462 
26 30 1510 673 
23 30 591 947 
9 7 1138 975 
17 28 1821 884 
21 24 757 408 
23 22 440 196 
6 4 1664 240 
7 18 1921 260 
17 23 1166 576 
22 12 1336 399 
18 15 1910 324 
13 30 1154 1059 
23 16 909 797 
8 21 1468 735 
25 21 941 263 
8 30 427 995 
22 15 1039 516 
19 18 747 1061 
2 15 477 572 
6 3 1232 131 
19 1 743 359 
21 11 842 554 
1 18 1697 752 
17 16 434 530 
23 16 1149 151 
3 19 593 662 
25 23 232 286 
26 10 1086 922 
10 17 1737 121 
20 28 1041 987 
7 6 1949 899 
14 11 293 271 
18 15 1524 614 
25 15 287 1083 
8 10 1040 680 
20 22 1419 356 
30 28 1905 107 
17 28 1008 788 
25 4 1186 190 
6 9 1465 832 
15 20 655 351 
27 5 1761 698 
7 21 1540 243 
4 11 1921 430 
8 7 444 205 
4 14 489 276 
9 24 1678 114 
2 2 833 331 
14 17 1620 970 
21 6 1359 362 
18 24 225 837 
26 30 1822 973 
6 28 628 532 
3 25 1948 923 
10 9 1629 593 
11 28 1246 656 
14 14 564 888 
11 21 1362 970 
6 28 1959 759 
27 17 1259 291 
6 4 934 1026 
20 14 1775 568 
22 11 775 1060 
8 30 930 434 
5 25 1949 742 
15 30 309 988 
20 29 1063 127 
15 6 550 488 
1 3 344 103 
8 23 1976 420 
25 14 897 506 
5 24 1620 935 
10 21 1202 807 
21 5 597 281 
25 26 884 135 
23 18 345 1043 
21 2 833 654 
16 17 435 136 
30 4 1936 583 
19 8 526 613 
28 12 770 696 
8 28 726 817 
15 28 735 101 
15 21 759 374 
14 19 862 1092 
5 5 398 463 
8 24 956 114 
1 25 1751 624 
6 29 1834 359 
26 3 1086 755 
30 7 1414 296 
19 6 793 505 
25 19 337 105 
15 15 593 168 
8 7 914 856 
1 17 327 265 
8 12 308 468 
14 7 1741 107 
13 19 1858 720 
16 5 1938 390 
15 10 1527 596 
16 9 516 430 
15 7 661 808 
23 14 493 784 
25 23 504 918 
29 13 711 515 
23 15 877 966 
19 6 294 989 
7 10 730 1016 
18 6 1667 856 
