36864
volume peso recompensa duração(s)
8 5 1018 902 
21 13 1548 1075 
17 8 1647 687 
19 5 1377 179 
2 4 1096 898 
29 22 461 280 
26 13 1831 965 
14 16 406 441 
21 4 1523 468 
16 20 1385 940 
27 5 887 961 
10 13 1691 842 
16 27 532 1041 
18 12 556 502 
25 26 525 598 
12 12 802 380 
15 15 1446 1001 
4 30 1898 750 
27 19 1466 619 
1 4 1281 435 
22 25 942 127 
7 27 1093 378 
22 29 847 131 
2 25 1080 180 
1 6 948 603 
5 23 1724 890 
3 8 1643 563 
4 20 642 342 
14 28 1940 597 
24 16 1984 973 
15 17 497 745 
12 12 1394 1072 
17 23 1647 365 
7 9 1221 937 
8 17 1655 644 
6 12 1623 471 
1 7 217 950 
23 27 1672 698 
5 17 403 598 
20 29 1724 255 
13 11 1197 104 
19 30 428 413 
16 22 897 632 
3 18 206 719 
24 17 1231 1004 
13 5 478 466 
13 12 990 896 
2 28 361 388 
30 2 1957 1020 
1 22 1007 928 
13 26 674 130 
5 24 1315 984 
10 14 1538 995 
18 25 872 1051 
28 10 1165 675 
30 16 1809 214 
9 15 359 156 
28 28 266 489 
15 9 1741 952 
24 3 217 846 
16 27 1611 110 
22 2 1660 393 
4 2 1532 341 
9 7 1857 713 
13 23 1983 101 
20 28 491 564 
6 4 1965 370 
29 14 762 1064 
10 24 485 934 
17 9 1800 510 
2 13 334 978 
20 21 578 230 
13 30 1724 603 
19 7 397 577 
2 26 299 212 
9 20 1099 455 
13 28 1749 905 
28 6 1569 559 
18 9 1903 657 
29 4 284 127 
25 4 312 696 
2 9 1732 987 
4 3 743 352 
23 30 1593 549 
27 7 823 662 
4 21 1536 354 
29 29 275 756 
24 4 970 1099 
29 18 1223 281 
18 21 1271 801 
15 19 1777 236 
18 20 547 819 
19 13 1856 1089 
25 4 324 261 
24 23 654 1082 
26 2 395 801 
11 28 1538 496 
10 24 796 276 
12 17 1523 710 
28 18 1515 965 
23 24 1137 1046 
20 10 1203 116 
2 4 1034 322 
27 19 1507 900 
17 27 255 721 
21 5 873 321 
21 5 1310 640 
22 10 766 1056 
26 9 1051 227 
19 16 1369 504 
19 3 1533 739 
21 20 1211 289 
17 10 1795 728 
6 28 1033 958 
2 6 1457 274 
16 16 1578 849 
25 27 1132 795 
12 19 401 974 
21 1 278 209 
12 13 1238 627 
14 26 1544 201 
16 10 1030 602 
15 28 835 454 
5 29 254 907 
25 24 1947 187 
13 3 938 707 
25 20 1349 289 
24 16 728 1008 
3 5 549 1009 
6 10 825 108 
29 12 461 408 
2 20 1495 350 
13 18 1189 680 
12 7 402 542 
18 25 1607 812 
2 13 1122 591 
17 12 1755 263 
21 10 1566 1085 
14 30 1967 720 
19 29 1506 753 
16 11 1793 552 
17 21 1441 894 
8 20 1825 480 
2 30 455 643 
12 19 1593 134 
20 21 1188 908 
20 10 1421 791 
8 4 1932 365 
7 25 1157 700 
16 21 691 558 
10 9 234 631 
30 28 1237 946 
8 8 288 680 
28 23 798 757 
24 23 1121 863 
26 24 1382 690 
19 3 1366 501 
23 19 918 493 
19 24 231 438 
13 18 526 314 
17 1 1848 432 
23 30 1870 106 
22 23 249 493 
17 28 932 604 
30 19 208 517 
29 15 312 933 
8 12 1044 795 
22 8 1686 198 
8 2 671 1004 
1 6 1135 194 
28 20 1464 475 
10 25 950 255 
5 15 251 1094 
29 30 1922 936 
11 14 1442 230 
22 26 514 700 
28 15 1328 338 
20 11 886 838 
23 26 987 807 
20 16 1278 247 
23 16 825 561 
15 6 1028 1008 
19 5 876 552 
1 12 1373 718 
26 5 365 317 
15 12 1178 301 
29 30 1302 922 
7 2 1988 695 
17 28 1991 404 
3 6 359 586 
3 13 1995 755 
25 7 284 753 
11 14 915 446 
18 26 397 256 
25 16 1589 123 
17 28 1369 430 
18 9 404 370 
6 20 1831 136 
25 10 1564 921 
8 29 1167 160 
5 2 1240 338 
27 5 1178 923 
20 16 739 944 
14 11 1948 687 
19 2 1556 407 
14 7 330 678 
8 9 1017 611 
8 9 814 710 
11 28 1981 243 
3 15 757 959 
1 9 522 316 
19 12 1749 968 
5 1 1070 888 
29 29 600 580 
30 12 1458 172 
13 13 1082 1019 
11 26 456 781 
10 16 794 457 
24 7 970 978 
10 26 939 663 
27 16 428 999 
6 27 1567 922 
30 19 1482 282 
23 12 263 163 
29 23 1524 948 
30 25 548 581 
1 1 1977 813 
18 29 1713 189 
6 18 1524 391 
6 7 981 680 
25 18 1677 742 
22 11 1253 688 
25 2 983 455 
26 14 322 737 
6 6 1964 501 
4 7 1498 942 
16 13 881 521 
19 26 616 966 
6 11 255 766 
13 16 352 199 
10 28 902 183 
3 1 450 987 
6 27 755 1094 
25 12 1285 944 
24 12 1306 104 
7 26 294 706 
28 13 1590 511 
20 8 1155 421 
27 1 1665 473 
24 2 1350 1052 
29 19 1550 268 
1 22 1009 202 
3 10 1366 582 
5 19 1204 116 
23 5 784 875 
4 13 1890 1100 
6 20 1711 159 
22 9 1824 201 
19 10 973 813 
24 21 1240 795 
22 24 587 408 
12 24 742 565 
20 17 222 199 
21 25 1287 591 
7 9 679 772 
9 13 1627 279 
14 26 1030 564 
8 12 1971 882 
5 13 1235 841 
6 22 1621 224 
30 26 534 853 
21 28 369 855 
28 9 1050 894 
13 16 646 112 
3 24 253 565 
5 27 951 515 
2 11 364 191 
2 4 407 223 
21 16 572 134 
6 27 1162 483 
28 14 733 128 
21 9 911 345 
2 1 499 901 
19 27 1761 1054 
29 19 1379 350 
14 4 1403 468 
19 25 1408 392 
22 6 812 833 
11 11 1790 511 
19 26 247 640 
26 26 591 711 
22 20 1175 542 
8 14 1306 969 
9 16 539 192 
10 16 297 922 
21 23 375 237 
25 1 1119 466 
18 17 777 366 
12 16 1737 439 
5 5 1353 1037 
10 30 731 162 
15 4 947 399 
20 3 1919 439 
17 19 983 373 
11 25 1670 108 
11 30 271 1036 
15 4 1101 901 
30 27 1414 504 
26 1 601 613 
26 17 1005 431 
11 12 1982 1002 
22 25 1365 982 
20 13 1087 1019 
4 24 1856 147 
19 27 777 458 
24 4 757 641 
4 8 1350 498 
16 16 327 1013 
19 14 321 100 
30 6 455 719 
18 26 1279 160 
11 30 1710 182 
26 13 305 325 
16 5 636 456 
4 12 973 281 
19 6 441 489 
11 6 524 432 
11 4 1562 318 
29 15 1322 290 
6 26 1107 332 
30 6 442 361 
2 25 1619 656 
28 17 1376 733 
15 28 1098 1049 
3 14 459 875 
17 10 1423 417 
24 19 1700 841 
6 5 1451 168 
2 18 1971 717 
5 19 876 318 
28 29 989 101 
27 15 1587 1030 
20 25 837 277 
4 12 595 802 
30 2 1788 177 
28 24 561 272 
12 5 1699 428 
15 24 1560 978 
23 2 796 162 
9 13 1166 414 
29 18 279 522 
21 13 1313 914 
7 14 1941 768 
29 11 1603 445 
7 19 1531 863 
13 10 1751 701 
11 2 1748 366 
6 29 898 1099 
9 26 1808 985 
30 14 338 1047 
27 20 1169 1092 
23 26 716 756 
15 28 1127 293 
7 21 1393 705 
22 5 1859 546 
25 6 1802 391 
23 2 370 274 
15 4 683 137 
16 21 396 398 
8 9 1532 894 
6 24 1450 533 
14 8 1954 558 
4 18 1604 658 
15 6 1619 888 
29 16 498 238 
12 1 1386 363 
13 12 1131 249 
13 15 693 873 
8 28 574 557 
5 4 434 948 
13 23 1682 136 
28 21 1957 377 
29 28 764 179 
21 14 1414 546 
26 23 202 985 
7 11 438 925 
8 30 1929 869 
25 28 1143 191 
20 2 1206 181 
15 3 657 555 
1 11 1743 1084 
17 19 1800 782 
3 22 1880 816 
24 27 1849 1032 
19 26 1321 504 
23 22 506 963 
15 6 735 613 
9 2 1441 170 
4 16 1959 372 
26 27 1502 776 
10 25 1304 1000 
14 13 1763 520 
8 5 1521 321 
26 25 362 495 
23 8 736 758 
1 25 1063 957 
11 5 975 1066 
23 9 232 1011 
25 2 1164 726 
14 14 872 269 
18 15 1310 330 
1 30 817 1063 
30 28 338 1002 
23 21 1650 479 
25 12 1011 942 
12 3 1971 262 
26 8 1004 225 
13 14 979 375 
20 11 380 824 
3 24 414 831 
21 4 1340 765 
16 11 1257 642 
22 15 1536 938 
9 23 227 634 
30 27 988 590 
3 12 1523 256 
22 14 1624 655 
29 23 632 375 
18 2 1556 385 
12 8 808 967 
14 24 1581 987 
16 2 313 732 
29 24 1941 735 
5 21 1201 217 
26 10 1425 177 
2 20 1807 349 
21 28 278 565 
5 18 1591 580 
3 28 1870 226 
22 13 383 851 
28 21 1972 826 
11 25 1823 542 
26 14 1899 394 
4 26 857 660 
23 4 283 1064 
21 19 1438 249 
9 16 811 1061 
28 20 385 770 
10 22 1473 988 
8 4 1063 119 
18 2 1064 157 
28 13 1338 506 
16 29 507 232 
18 30 347 631 
15 23 651 145 
4 27 1863 503 
18 21 1181 188 
25 20 796 722 
21 12 1642 808 
24 5 874 762 
4 8 1342 487 
8 17 394 466 
1 8 1469 223 
4 15 550 456 
28 11 1816 586 
30 27 1420 522 
8 24 1528 491 
28 29 652 569 
6 20 630 263 
28 18 1565 864 
25 22 1210 340 
28 18 645 306 
28 17 1341 974 
13 8 528 186 
1 7 1559 216 
5 10 796 1019 
21 2 1354 916 
19 25 230 326 
8 24 1557 552 
11 13 295 487 
21 14 1576 1007 
13 26 1433 284 
2 1 438 963 
2 30 1063 684 
1 29 1177 852 
24 9 847 576 
24 19 287 704 
23 12 1960 610 
17 22 1284 1016 
17 12 721 409 
4 21 631 877 
21 30 599 612 
29 19 1445 147 
19 2 1018 874 
13 12 1366 191 
23 4 849 284 
17 16 1876 1048 
20 17 659 996 
7 4 1816 265 
3 29 619 1054 
9 17 363 532 
11 28 1022 177 
9 30 630 633 
25 28 1636 572 
6 13 1506 907 
29 1 1232 306 
4 12 1765 343 
3 17 959 511 
26 12 1107 102 
9 30 1869 317 
21 30 1118 967 
20 1 1098 498 
6 23 1866 990 
23 11 851 1088 
15 17 288 929 
25 21 1738 436 
25 18 272 968 
9 28 1880 457 
28 20 1741 375 
13 24 1894 586 
16 13 1266 993 
15 6 395 613 
14 2 1485 384 
14 18 947 1094 
5 20 989 798 
18 14 879 353 
3 3 375 1085 
18 9 509 779 
21 21 1270 790 
18 12 897 185 
5 16 1862 339 
3 3 1669 410 
23 20 1262 566 
3 23 946 133 
17 6 1813 178 
14 19 1339 215 
1 24 1048 271 
27 1 310 271 
17 2 1992 918 
4 27 1825 805 
16 6 282 1090 
20 10 302 846 
15 2 361 964 
12 30 1440 795 
23 29 345 1000 
29 10 1086 894 
11 21 585 294 
9 11 768 483 
17 4 1903 691 
6 2 739 1096 
3 27 316 517 
26 8 1175 964 
6 18 1699 964 
19 24 1195 1088 
6 12 236 369 
23 20 733 813 
15 26 502 731 
19 15 311 788 
11 9 1866 856 
16 8 1857 496 
17 21 927 222 
6 12 1027 460 
16 22 1426 433 
11 8 1664 455 
25 19 1669 728 
26 6 1010 101 
14 30 495 1044 
7 26 904 447 
9 22 1225 903 
25 16 1136 939 
7 17 1568 865 
24 8 1447 382 
19 9 1301 556 
7 18 494 126 
17 7 306 899 
2 15 1989 658 
28 27 1910 661 
12 16 341 685 
2 11 834 702 
10 7 1991 664 
16 26 1620 292 
13 14 535 281 
20 6 372 592 
12 20 1701 644 
16 14 1117 245 
29 25 692 873 
5 17 1072 793 
15 5 1324 432 
30 29 236 1000 
12 30 1228 756 
5 24 550 358 
5 11 1326 237 
16 10 1184 164 
27 19 1461 1034 
5 29 1527 951 
3 3 555 1071 
1 16 591 533 
7 9 1294 1002 
24 22 1339 127 
25 19 933 973 
20 30 1020 207 
10 28 227 170 
26 7 419 624 
1 28 1110 329 
5 11 1667 951 
11 13 1131 566 
5 23 1745 660 
3 23 1068 1052 
14 15 1466 182 
13 30 1932 989 
28 17 542 319 
6 25 665 1058 
27 9 1180 828 
21 26 1108 396 
10 26 1146 1037 
10 29 573 759 
13 16 1261 351 
7 30 475 197 
8 28 980 903 
14 15 1252 973 
15 6 1925 285 
23 20 1325 911 
15 13 1720 445 
11 21 226 523 
29 9 1553 630 
30 2 927 364 
29 25 918 759 
10 12 764 512 
9 22 429 763 
3 27 1148 646 
9 20 1382 662 
3 3 1721 747 
3 18 1441 1039 
19 20 1562 772 
14 20 1352 1075 
24 9 915 1042 
30 13 875 158 
1 10 429 789 
22 3 1986 463 
5 6 1565 791 
15 4 1457 609 
15 24 911 357 
6 30 1426 438 
8 27 1677 987 
10 8 1671 285 
10 1 1723 571 
25 13 1410 504 
10 1 1140 114 
26 14 1689 639 
29 29 1416 275 
28 27 1802 898 
24 16 577 869 
15 8 1401 569 
30 20 1836 911 
25 1 1210 482 
1 28 1790 575 
3 15 1974 515 
14 13 350 147 
9 28 533 101 
5 16 501 504 
24 6 431 645 
25 13 1585 364 
13 16 989 823 
13 26 488 458 
3 6 999 896 
18 12 1761 1095 
9 9 1851 605 
17 29 758 616 
4 13 1762 902 
25 25 1423 110 
10 15 923 723 
3 28 1660 719 
3 14 467 709 
25 29 1960 136 
8 10 397 403 
1 17 1983 334 
29 10 1846 684 
26 25 456 831 
1 27 1331 880 
24 18 803 636 
24 18 1942 446 
17 27 1114 564 
29 5 1440 191 
13 17 1166 772 
18 10 225 1000 
26 19 702 897 
7 22 1382 1052 
1 27 669 405 
15 7 742 406 
25 8 531 894 
5 30 1372 569 
16 7 521 825 
8 16 1636 345 
26 2 605 420 
23 10 1223 625 
7 1 350 621 
29 4 1939 1008 
4 4 312 784 
3 13 1827 803 
11 14 747 1060 
21 4 217 244 
5 1 1024 233 
3 3 506 769 
25 5 1967 194 
1 17 1933 796 
12 8 499 603 
20 26 867 156 
9 18 1811 444 
21 12 1770 920 
5 17 1696 331 
11 25 1864 183 
29 11 1900 997 
19 21 798 575 
20 4 1607 241 
30 27 1852 877 
14 24 1880 1049 
5 20 753 519 
29 4 1687 178 
28 13 1077 357 
23 18 1873 601 
30 10 506 399 
6 14 1056 150 
10 5 1638 500 
28 9 580 834 
20 17 1087 356 
20 10 1779 786 
22 16 1696 540 
26 12 1839 973 
14 27 1890 562 
2 10 1812 555 
15 24 1476 1030 
24 22 1433 1083 
8 1 828 1084 
10 11 1158 591 
19 22 207 216 
26 16 363 553 
12 28 1481 588 
7 9 1716 712 
2 26 224 601 
17 6 1055 938 
28 23 1426 950 
26 22 1376 366 
6 20 1532 430 
5 18 1269 552 
15 25 757 995 
3 20 684 747 
16 12 1503 610 
18 13 1760 894 
6 13 1901 338 
27 5 1096 1000 
24 24 1487 1021 
11 8 395 408 
2 10 1904 691 
30 12 1076 116 
24 20 805 559 
2 9 226 1059 
14 30 721 632 
26 26 1211 448 
11 18 964 392 
17 7 1523 310 
9 25 1115 1080 
6 3 1432 816 
22 27 1129 440 
6 10 1634 750 
9 27 620 515 
14 14 1489 641 
23 17 1533 945 
23 24 1350 625 
18 14 1938 293 
16 19 361 937 
16 28 1482 1038 
7 20 1309 455 
8 4 1220 405 
9 19 473 653 
27 15 480 925 
30 24 1045 894 
7 25 592 438 
14 28 395 925 
26 27 915 731 
9 25 1224 1035 
28 26 519 736 
6 20 211 541 
26 4 1370 112 
27 16 1429 582 
10 26 1321 373 
23 21 583 909 
9 15 1923 339 
9 4 1263 873 
22 29 1598 1089 
19 14 1340 191 
17 11 997 838 
26 25 1057 1022 
20 7 1138 1013 
27 24 326 858 
9 17 352 670 
13 30 436 317 
28 1 212 704 
15 20 1038 220 
30 28 586 192 
14 4 574 724 
10 25 279 701 
18 5 1619 1036 
14 8 951 864 
7 3 1385 423 
25 4 639 639 
24 1 1029 321 
20 29 1001 133 
2 7 1156 1025 
1 27 1017 731 
2 25 729 488 
2 16 695 388 
18 14 859 141 
9 5 1237 998 
27 14 1787 276 
4 2 870 1046 
8 8 1775 610 
26 23 1789 510 
9 6 1548 450 
21 18 1983 1012 
23 11 1301 638 
15 16 318 332 
21 3 1885 224 
4 28 1442 369 
27 20 787 545 
4 27 1424 925 
2 27 1564 408 
15 16 504 232 
26 25 1165 233 
2 25 262 792 
27 15 1585 268 
4 27 1812 568 
8 13 204 852 
1 23 310 454 
12 28 1710 574 
5 22 1244 627 
8 24 1086 382 
18 21 1136 352 
5 22 1968 883 
18 23 232 192 
5 19 994 902 
4 24 372 593 
21 20 1909 664 
3 25 823 1065 
10 24 307 231 
14 4 1078 196 
17 14 774 377 
6 15 454 427 
26 22 1571 153 
15 10 939 352 
21 28 280 112 
14 22 524 625 
16 5 1429 675 
30 20 446 145 
4 17 239 507 
2 22 658 282 
13 22 1609 155 
23 13 1910 179 
10 30 470 1069 
21 21 1504 929 
25 12 1991 1047 
1 19 1630 344 
5 11 374 926 
2 29 703 218 
12 24 745 947 
28 10 1317 317 
1 6 1997 565 
26 21 387 689 
24 29 1599 1020 
17 5 1670 639 
15 8 295 464 
28 10 1647 310 
26 28 1256 259 
29 6 572 671 
11 27 373 396 
9 22 1038 1073 
12 5 1316 732 
1 22 626 1025 
22 26 640 931 
6 18 1928 835 
8 9 885 492 
15 20 1896 699 
16 30 1145 1078 
13 7 1209 1050 
4 29 1731 1076 
12 28 1931 315 
24 24 666 816 
4 17 1387 696 
18 19 1539 193 
9 4 1871 1069 
25 8 1798 352 
7 12 518 879 
2 18 1051 562 
16 15 1865 370 
1 13 504 804 
22 25 487 234 
13 21 856 633 
17 3 1268 880 
3 22 1916 185 
26 15 1244 1009 
25 14 1128 719 
21 24 1122 116 
28 14 1716 821 
8 21 1899 637 
11 12 1128 163 
7 15 1201 819 
6 15 649 602 
21 18 1557 985 
1 5 1670 867 
20 1 833 149 
14 10 398 433 
30 17 1170 447 
20 19 817 709 
3 4 241 1082 
10 18 1908 789 
5 4 1137 322 
30 15 575 674 
7 5 1513 593 
14 26 1771 726 
12 27 1510 726 
15 28 1815 389 
24 29 497 1006 
16 1 319 350 
26 2 314 494 
8 3 591 571 
7 26 1900 437 
22 29 522 311 
17 25 1241 434 
14 21 520 884 
11 10 267 185 
2 4 1339 777 
27 23 1720 244 
26 3 1728 120 
21 5 318 924 
3 15 602 857 
9 8 899 192 
20 6 1747 817 
8 22 284 735 
18 1 1026 230 
15 3 1846 213 
5 27 1811 362 
1 23 241 460 
8 18 1812 686 
25 11 621 937 
8 13 1613 1006 
26 5 1967 279 
27 21 721 438 
23 6 294 278 
2 30 869 185 
15 3 1177 819 
20 9 402 330 
11 5 1643 547 
9 7 471 657 
4 18 379 777 
30 13 1348 912 
10 8 701 967 
7 8 1757 368 
2 29 614 606 
7 9 490 347 
13 22 1799 121 
20 30 629 326 
10 2 1492 925 
6 17 1590 852 
24 17 1329 366 
16 5 1769 636 
3 1 524 617 
9 3 1985 397 
16 23 1897 242 
15 18 1164 683 
12 12 991 812 
28 8 831 505 
16 10 228 659 
6 18 829 1001 
18 23 1630 229 
17 26 643 735 
11 10 1412 1074 
20 26 832 162 
29 25 1920 539 
25 2 795 679 
4 14 1636 663 
24 4 1708 827 
18 17 803 215 
12 6 924 323 
8 26 1075 669 
13 9 1729 1023 
4 27 832 104 
29 21 1038 964 
27 1 1943 131 
26 2 557 636 
18 12 955 146 
10 7 1627 306 
25 5 1658 913 
13 23 1097 1006 
19 30 1967 1073 
20 26 1747 1025 
26 26 1291 480 
19 3 313 545 
14 6 1414 297 
4 24 229 896 
28 27 373 827 
11 14 712 633 
13 7 880 365 
2 16 966 870 
3 20 984 376 
22 28 940 880 
25 8 751 599 
24 5 751 199 
23 22 1774 1001 
5 17 925 929 
23 30 688 966 
15 26 953 503 
7 28 899 911 
17 26 1080 482 
26 21 1054 896 
25 27 945 674 
11 16 1435 875 
2 13 866 800 
12 10 1698 745 
27 18 1303 1033 
15 4 947 145 
22 24 1365 671 
15 14 1515 1015 
2 5 1764 800 
20 14 1771 781 
26 26 1232 263 
5 20 340 760 
8 22 328 750 
18 2 204 951 
25 19 1550 736 
24 21 1381 151 
25 19 729 269 
3 9 1564 109 
4 9 1780 462 
20 6 672 560 
28 1 1760 348 
2 17 924 786 
28 1 290 596 
21 20 1097 903 
30 29 312 223 
7 16 1416 210 
16 10 873 157 
16 24 1990 1052 
24 26 444 226 
12 17 1553 600 
17 14 396 672 
3 21 596 300 
19 24 1380 748 
9 9 930 221 
11 7 1870 669 
30 13 606 691 
8 24 1869 688 
2 5 923 382 
10 25 1195 742 
16 26 801 851 
19 24 1200 123 
25 18 493 385 
17 16 631 1040 
20 27 727 274 
20 1 235 348 
27 4 313 512 
29 29 1955 943 
24 9 644 257 
2 22 642 753 
1 19 973 844 
26 5 939 908 
23 9 236 186 
9 26 1174 931 
30 15 1847 837 
5 6 356 621 
14 25 1387 631 
16 1 1498 622 
11 16 412 762 
13 11 271 317 
11 16 1586 246 
12 24 1635 1028 
1 12 1276 512 
17 16 765 1015 
10 11 1950 127 
12 22 1519 582 
30 12 1432 524 
15 2 922 857 
17 8 1255 500 
24 14 357 158 
17 5 449 231 
20 15 637 817 
25 6 660 722 
27 18 451 1041 
29 1 558 800 
2 13 1113 548 
20 27 1808 225 
3 21 791 337 
18 18 292 569 
24 13 509 310 
10 12 664 576 
29 11 1789 639 
11 29 406 358 
11 15 1728 357 
4 12 958 605 
25 16 1185 1067 
25 5 510 517 
10 22 234 361 
3 19 968 463 
29 25 416 202 
23 6 943 961 
21 16 570 821 
28 4 1251 520 
12 28 1882 527 
25 26 679 224 
17 5 1337 684 
23 9 360 640 
3 25 1785 1070 
30 16 1057 1063 
1 18 1319 237 
14 9 450 445 
29 19 1730 884 
15 29 860 827 
25 17 1158 1022 
17 16 1843 860 
10 3 1817 713 
18 21 655 412 
1 10 232 574 
18 3 1447 281 
21 5 553 263 
4 17 1496 606 
26 1 1462 749 
17 19 1627 253 
22 3 1381 646 
16 10 1787 513 
11 19 687 696 
13 12 254 813 
8 19 814 1052 
6 19 1824 639 
19 21 1429 497 
9 18 1223 936 
13 11 1692 122 
12 3 510 568 
13 17 1156 791 
20 1 1148 180 
11 3 1557 748 
21 30 1291 1087 
20 12 262 1010 
21 12 1724 396 
14 18 1903 220 
12 18 1265 535 
26 12 748 650 
4 14 1202 1009 
8 25 1636 238 
24 30 1120 769 
11 10 1005 1089 
13 11 510 315 
28 1 1369 129 
11 14 376 290 
25 20 997 691 
26 30 811 549 
24 4 692 117 
25 5 582 535 
6 20 929 596 
1 7 500 730 
7 2 308 838 
15 8 1126 476 
20 3 657 452 
2 3 1057 624 
29 23 657 939 
19 7 403 253 
18 9 235 1079 
15 14 1615 268 
7 20 1241 617 
20 12 489 724 
14 20 524 1094 
14 15 1909 156 
30 3 1249 196 
1 16 1067 394 
16 12 1386 585 
17 11 1982 906 
30 9 847 470 
20 26 1425 828 
15 25 908 401 
10 9 851 150 
3 28 1301 199 
5 27 1630 601 
1 16 230 795 
26 6 1119 247 
7 6 618 212 
1 8 1258 424 
3 21 1972 776 
30 20 1933 1096 
9 5 1764 590 
2 15 1221 805 
30 4 409 564 
1 11 1782 742 
9 30 213 382 
30 15 1870 671 
5 4 1643 647 
23 30 1133 1003 
4 22 542 662 
6 28 1774 833 
23 22 1741 592 
24 15 1595 219 
7 16 1425 197 
22 18 821 641 
21 3 1284 1007 
24 17 266 969 
8 9 1749 1017 
28 19 919 561 
10 13 273 860 
27 17 380 279 
24 21 889 389 
30 28 1419 770 
22 30 979 673 
8 20 1479 820 
20 3 581 1098 
21 11 1686 554 
15 2 229 472 
10 28 865 714 
11 5 206 973 
25 4 224 941 
25 7 1863 893 
19 18 225 1019 
12 2 468 299 
4 14 720 181 
15 17 627 524 
7 26 1194 332 
22 7 901 607 
3 1 289 636 
8 16 620 581 
3 12 557 347 
14 11 389 971 
25 7 1446 1097 
23 17 983 234 
4 14 478 246 
13 17 1262 1002 
17 4 1185 576 
19 23 761 1002 
27 28 1604 146 
8 8 1083 673 
14 14 302 209 
22 11 1603 688 
25 26 917 1086 
4 22 808 510 
17 7 1759 1084 
22 30 383 628 
19 18 1902 182 
25 6 1056 180 
20 6 1467 636 
17 25 557 212 
12 9 503 744 
30 5 1809 186 
3 24 242 1018 
15 12 1228 985 
21 29 1986 162 
5 3 1095 490 
1 13 290 301 
8 7 763 808 
15 11 1224 705 
7 14 712 631 
29 24 660 131 
27 5 1223 630 
4 29 1805 663 
24 30 1180 661 
5 24 1771 523 
1 12 231 386 
22 9 1571 118 
14 25 1542 546 
11 30 392 296 
27 16 1959 355 
7 23 396 471 
22 27 336 122 
20 16 1701 816 
19 13 961 873 
13 1 436 568 
25 26 790 678 
18 8 418 160 
24 11 1263 443 
3 25 780 185 
21 27 1610 170 
4 24 866 797 
6 24 1987 189 
24 21 1872 327 
16 20 1173 247 
28 10 863 720 
12 4 1685 212 
28 24 1328 177 
20 24 849 350 
18 25 350 680 
18 6 278 265 
18 15 1020 584 
5 10 1625 250 
11 19 919 860 
23 17 1742 947 
2 10 1231 1040 
3 11 1008 926 
27 10 431 661 
15 13 984 846 
28 3 1305 618 
5 7 212 1095 
18 30 1545 612 
8 17 514 197 
26 12 1143 453 
14 3 1368 1054 
12 20 703 842 
25 6 1213 891 
1 20 589 985 
27 23 1746 137 
22 9 1181 893 
26 27 1762 647 
9 27 1982 927 
21 5 505 752 
16 22 1451 252 
20 13 639 823 
2 13 288 723 
5 18 1778 640 
19 1 585 380 
28 14 1647 617 
10 29 916 538 
25 26 953 1089 
10 25 1999 813 
7 18 1462 269 
1 1 1097 181 
18 7 943 957 
7 30 1550 1017 
14 29 474 253 
19 26 1453 497 
13 7 944 178 
2 9 316 217 
27 19 345 805 
19 12 1091 105 
18 29 624 741 
21 7 796 158 
27 26 384 1035 
13 10 886 909 
9 2 264 650 
11 19 1078 713 
7 1 1949 482 
4 15 1004 422 
6 3 1157 493 
1 9 1567 901 
27 16 1656 209 
18 21 707 881 
15 11 1097 265 
21 19 1711 697 
11 15 1205 842 
29 5 1071 709 
30 2 436 863 
2 11 763 298 
19 13 775 821 
4 8 1395 458 
10 11 754 443 
29 10 998 328 
24 16 351 974 
21 11 1022 520 
12 14 1574 537 
25 21 923 292 
26 23 651 792 
22 2 1198 440 
12 3 791 1002 
12 19 1353 339 
27 26 1653 377 
6 3 474 814 
17 30 552 638 
13 7 631 433 
21 16 750 139 
17 5 1273 610 
7 6 1016 900 
17 2 875 1088 
27 7 1935 1085 
2 18 1850 447 
9 6 943 537 
5 26 1675 294 
11 17 888 932 
21 26 1597 514 
2 28 535 600 
29 25 1801 554 
24 12 462 1080 
29 25 689 552 
1 23 1526 549 
10 9 1262 1011 
26 4 1466 942 
29 7 354 1094 
26 8 819 678 
3 22 317 1055 
3 5 1000 992 
29 7 1774 210 
21 3 217 224 
3 22 1873 586 
25 2 543 117 
8 16 683 862 
23 7 1472 395 
29 14 1346 384 
10 7 1779 138 
5 21 953 532 
15 29 1494 576 
20 18 359 539 
19 4 1836 774 
11 27 1928 238 
3 1 622 1007 
6 7 1088 369 
14 15 906 929 
5 27 1517 952 
25 12 1631 626 
22 3 1117 394 
28 24 1006 765 
20 2 1355 793 
24 14 1903 1018 
20 22 1429 407 
28 20 620 665 
16 1 491 667 
4 1 1996 933 
25 4 1290 544 
28 16 1237 679 
9 24 1696 680 
7 30 1695 381 
13 7 784 439 
26 9 1469 680 
9 8 696 266 
8 6 560 337 
9 17 1141 394 
24 8 409 722 
1 21 1412 472 
20 18 264 988 
16 30 1616 492 
9 8 1691 636 
7 12 430 134 
9 4 1465 891 
12 15 1555 359 
22 5 437 1066 
17 24 1642 430 
4 9 806 166 
8 27 1488 435 
26 12 622 263 
23 29 219 762 
24 29 200 341 
14 30 1413 476 
26 1 1441 530 
17 2 1636 247 
2 24 253 519 
20 6 706 853 
17 25 1333 508 
24 1 1476 332 
30 17 586 626 
16 16 749 797 
17 20 621 438 
13 16 1889 901 
10 5 1897 143 
10 24 215 712 
19 21 1310 657 
22 5 1950 718 
22 26 1349 531 
