4096
volMax pesoMax custo
293 313 14185
273 275 16536
320 272 21132
340 325 14611
257 274 21576
299 275 18595
370 267 21686
283 277 22038
253 315 15555
400 385 14413
393 277 16550
288 298 21646
382 368 22094
399 306 15097
393 311 13677
397 358 17454
282 328 20657
260 359 15984
391 363 16571
398 360 21151
357 352 23001
378 389 15044
272 368 21674
340 364 19874
330 357 16292
346 353 23913
386 383 22063
289 393 22607
373 382 16389
367 379 16492
347 334 20655
352 311 18763
252 333 15930
273 272 15996
348 352 13566
332 296 21508
275 279 22820
294 318 14888
271 288 19628
360 254 24004
254 349 18129
251 298 21145
385 301 16385
335 322 15660
398 268 22642
267 350 15412
389 373 21022
342 264 20240
285 283 17626
359 391 23760
260 396 17186
396 397 19206
289 380 17849
265 312 21789
262 309 22310
360 327 19989
352 313 14440
372 254 14726
307 287 14864
280 396 15527
254 253 20209
328 397 18259
297 283 19731
317 299 23263
256 309 13547
363 268 18038
265 369 18355
289 340 17311
326 395 21086
397 272 13712
308 277 17490
362 355 23537
260 251 13106
288 316 23481
377 320 13703
374 280 18726
297 296 15651
281 335 23799
269 260 16513
292 257 18303
307 313 20045
328 272 23211
343 281 22708
391 317 23385
336 293 20017
340 266 17624
360 313 16187
351 344 14432
276 361 16800
347 251 22441
289 308 22583
256 386 17429
328 326 23536
397 315 18030
381 250 22475
284 338 19110
369 297 17267
347 396 22299
259 270 15921
331 367 14802
256 253 22369
396 259 17801
