147456
volume peso recompensa duração(s)
15 18 990 1074 
1 17 1487 816 
29 26 224 580 
29 20 634 185 
20 28 1639 364 
10 18 1523 850 
2 20 1017 765 
22 17 1075 575 
27 4 1190 529 
20 21 1869 266 
16 5 777 556 
16 8 1025 892 
6 22 720 468 
10 7 824 131 
26 2 1364 529 
11 12 1866 488 
15 16 1661 361 
28 17 233 522 
13 13 758 775 
21 5 1215 364 
19 18 437 967 
16 6 912 123 
30 8 888 907 
11 8 1414 390 
15 2 1653 936 
10 11 449 760 
16 11 624 949 
8 7 1767 801 
24 16 1002 833 
22 20 1096 761 
28 5 855 607 
12 29 334 129 
22 22 572 334 
25 9 856 308 
12 5 1310 815 
12 13 270 971 
20 4 733 718 
15 22 1062 364 
27 6 229 990 
4 20 1181 1079 
4 26 1951 172 
5 2 679 164 
29 11 1437 293 
15 15 257 1038 
10 17 1303 551 
9 5 1090 454 
11 1 804 296 
12 30 336 592 
25 2 270 471 
3 8 866 379 
10 15 679 615 
29 22 560 202 
30 2 894 780 
6 29 537 1043 
21 8 990 432 
7 28 896 1006 
29 26 1129 747 
26 19 1843 653 
26 17 670 644 
30 24 1301 378 
25 25 1027 612 
15 3 1451 156 
2 5 342 710 
2 6 785 160 
2 13 1641 384 
24 7 724 432 
16 5 655 516 
28 27 343 195 
13 13 394 122 
7 27 1686 223 
1 13 1298 424 
18 28 987 211 
3 28 1342 546 
27 22 1927 616 
18 1 1865 875 
28 2 959 519 
6 18 1158 852 
14 13 1451 746 
25 17 1155 359 
14 13 1360 825 
11 6 747 719 
19 22 1674 136 
23 5 1736 398 
28 4 886 209 
13 3 1206 248 
8 16 286 429 
2 23 1656 437 
5 5 1213 802 
2 10 1511 1034 
1 30 737 331 
27 8 287 142 
3 1 1697 789 
25 16 348 156 
2 27 1559 1021 
19 15 1549 371 
11 25 1564 587 
26 12 728 901 
4 26 1588 890 
25 12 1752 111 
4 17 537 905 
3 6 1858 366 
24 17 1551 422 
24 30 472 1084 
16 17 1175 174 
29 30 354 920 
17 14 716 621 
26 21 428 897 
30 2 810 662 
7 11 1118 177 
27 16 1850 860 
7 20 1942 771 
29 7 636 1040 
6 6 931 246 
11 26 1381 545 
16 24 1422 401 
25 15 1038 822 
17 18 1207 325 
26 8 1993 331 
19 16 645 607 
22 23 1289 598 
28 16 614 964 
3 28 1561 859 
21 24 352 252 
1 17 877 390 
4 12 1320 796 
19 1 1178 538 
16 22 730 721 
14 13 1123 294 
20 22 1988 337 
19 1 1965 203 
25 19 1986 382 
5 29 280 379 
10 17 1631 150 
17 5 1146 365 
18 27 1214 139 
9 11 981 970 
24 30 1927 1079 
30 15 1347 263 
3 5 1349 923 
3 5 1375 127 
13 4 1643 933 
1 6 461 330 
24 7 521 1062 
9 15 388 923 
14 27 1833 760 
3 4 590 673 
8 23 1132 544 
19 9 470 321 
13 23 629 171 
20 4 320 1041 
2 11 1754 291 
25 13 742 106 
1 3 1495 876 
6 18 1751 463 
10 17 1528 663 
26 13 270 744 
5 10 649 559 
6 11 469 982 
21 27 948 210 
10 27 1929 943 
29 27 1568 144 
14 26 575 338 
4 29 1395 192 
4 25 848 629 
4 9 1172 650 
12 22 461 984 
10 22 1384 344 
19 22 807 1040 
18 9 1139 473 
4 19 580 315 
9 13 1712 100 
7 17 206 349 
18 5 1847 963 
18 16 215 597 
30 7 796 256 
28 12 1730 362 
20 6 639 519 
16 23 1655 1081 
27 2 329 274 
11 9 334 482 
5 6 520 626 
22 15 1164 189 
21 2 836 820 
13 1 852 820 
7 24 1030 203 
16 28 500 519 
22 6 1768 941 
6 18 637 915 
24 22 1289 692 
6 18 991 736 
19 10 569 413 
2 30 1135 236 
15 9 1801 505 
29 21 682 207 
18 24 1555 584 
11 25 854 601 
16 11 1620 641 
29 12 362 751 
13 13 804 825 
4 3 677 511 
4 27 1971 1042 
10 12 267 743 
5 9 1884 1040 
3 29 704 350 
2 26 1696 996 
30 7 441 555 
11 9 222 368 
12 2 1884 987 
28 3 255 186 
14 26 1944 432 
4 29 1616 586 
20 2 1012 274 
28 12 951 483 
10 11 843 995 
20 18 776 254 
19 20 660 820 
22 20 1114 401 
15 2 1382 164 
30 14 1032 293 
15 27 1323 483 
30 12 1497 307 
15 14 1351 108 
1 18 1284 920 
7 30 1738 1062 
19 24 1071 1054 
25 23 835 895 
6 24 934 418 
20 28 1016 975 
1 29 455 774 
12 11 1923 242 
20 11 989 862 
10 24 432 737 
9 3 1526 969 
25 9 837 1063 
2 8 526 647 
5 11 812 418 
1 13 834 762 
24 6 1116 133 
16 14 1602 566 
29 9 1271 1044 
12 21 383 1075 
21 5 723 715 
13 23 1344 751 
25 28 1585 891 
3 18 1630 704 
23 29 1052 534 
4 23 802 219 
23 24 380 763 
6 16 1341 855 
20 21 1435 404 
5 29 1474 925 
18 16 625 1061 
25 6 604 281 
26 29 1952 967 
13 17 1495 203 
2 27 1110 382 
12 24 1876 512 
6 18 621 774 
16 19 1543 221 
5 6 1532 242 
11 14 1315 505 
4 8 1107 792 
24 23 1116 142 
20 4 893 777 
27 10 833 326 
28 25 901 255 
5 2 1742 143 
8 7 1228 382 
12 21 417 162 
28 17 1385 383 
2 25 1287 761 
29 24 1212 457 
25 5 614 1091 
21 21 1618 398 
23 10 1375 393 
8 17 1555 405 
29 22 1596 967 
9 8 1521 678 
25 22 1719 161 
7 18 1632 137 
14 27 1187 543 
18 25 1148 678 
26 16 496 618 
24 15 1461 819 
7 23 1699 861 
30 30 699 982 
21 21 211 955 
8 17 1175 1084 
13 26 693 159 
20 7 1640 932 
22 7 618 102 
22 16 1842 902 
8 28 1479 985 
20 25 1178 489 
15 22 360 557 
30 18 423 745 
5 22 1242 773 
28 19 547 907 
25 2 630 351 
9 8 1364 1081 
27 14 1513 115 
8 20 1989 610 
4 16 1579 722 
25 2 576 844 
15 3 726 310 
21 5 884 710 
6 25 1009 872 
24 11 1296 121 
17 19 936 282 
30 15 1808 519 
22 5 906 186 
28 26 948 653 
28 19 205 210 
16 24 1606 321 
10 9 1966 890 
11 1 1891 264 
11 5 467 160 
12 12 1563 619 
8 16 657 387 
4 16 1384 727 
27 17 1003 539 
2 19 899 606 
27 12 773 466 
13 6 377 1001 
2 30 643 100 
3 6 878 928 
13 10 1656 719 
17 15 1692 243 
23 11 323 249 
29 18 1619 102 
21 18 827 224 
15 24 1151 176 
23 26 334 1005 
23 12 1431 627 
21 2 1251 594 
8 21 1848 359 
1 5 1885 127 
14 5 1813 288 
22 14 1836 617 
7 8 1779 695 
26 26 601 680 
29 4 1406 301 
27 14 1563 881 
4 28 615 950 
25 3 788 945 
29 16 597 525 
21 11 1140 532 
18 23 920 937 
10 18 1323 475 
13 23 367 146 
28 27 397 279 
24 28 771 157 
22 28 374 207 
5 29 1508 356 
9 12 637 513 
27 15 1494 526 
24 23 1230 929 
8 15 1184 825 
11 9 401 635 
29 23 1940 573 
13 23 1244 579 
14 4 1980 188 
16 17 1520 525 
23 25 1976 621 
17 6 1435 847 
21 28 728 1061 
6 24 1084 113 
9 25 322 766 
17 17 1339 800 
21 2 1319 1005 
10 7 1032 374 
1 23 1246 1079 
21 2 1416 864 
21 29 1431 224 
23 14 1852 501 
8 29 1887 367 
16 3 1906 491 
5 13 1661 706 
19 17 1135 778 
9 10 219 256 
4 15 1413 116 
14 26 1883 461 
1 18 1978 410 
16 24 516 905 
26 6 1720 750 
10 6 996 418 
22 19 1981 158 
21 30 241 630 
14 6 347 991 
23 5 287 643 
22 5 1170 488 
20 20 263 429 
26 11 1671 656 
17 18 1619 543 
29 26 1565 873 
17 27 1096 624 
24 26 1004 1011 
30 27 1704 430 
1 13 1990 689 
2 11 1388 710 
13 18 634 109 
6 10 1384 193 
6 26 245 811 
14 23 1377 211 
18 25 1798 100 
21 13 1782 543 
17 19 800 826 
21 14 1942 572 
2 14 270 358 
24 28 1780 452 
24 13 688 869 
5 18 1396 949 
4 19 1893 882 
24 1 907 157 
19 15 943 190 
28 19 541 122 
2 12 270 472 
10 26 1191 486 
8 11 311 852 
28 6 1075 651 
17 26 205 315 
26 13 1605 478 
19 1 706 400 
19 4 1415 414 
15 10 1597 670 
27 5 1006 1084 
15 11 999 831 
8 25 761 1084 
21 19 1798 964 
24 6 656 674 
6 21 900 321 
16 19 891 361 
20 3 533 1035 
8 18 1424 379 
20 4 576 1044 
28 29 1486 943 
10 29 1572 1077 
4 23 559 124 
6 26 706 255 
6 21 344 421 
15 21 1326 946 
8 6 1197 933 
9 23 699 364 
13 19 1359 333 
18 17 1138 117 
9 30 1349 278 
17 29 633 115 
19 9 330 382 
29 1 728 342 
28 6 890 902 
20 23 1208 126 
3 25 1763 694 
11 10 1619 989 
9 8 1360 343 
6 5 1983 250 
13 15 1907 150 
7 20 440 642 
18 1 1648 440 
15 27 1006 392 
21 25 1624 190 
4 23 1730 874 
30 12 1719 643 
16 27 1927 290 
3 2 554 984 
14 8 441 356 
8 15 1562 739 
3 8 1355 382 
2 28 1698 543 
20 3 1498 397 
14 11 345 847 
7 6 1799 234 
30 17 1460 202 
24 6 413 231 
12 25 333 1011 
24 14 1516 674 
3 7 1173 144 
9 4 1930 626 
14 18 1440 831 
16 29 681 304 
16 5 1838 719 
2 29 362 849 
15 7 919 394 
12 17 734 431 
23 14 1953 954 
9 23 332 513 
11 12 1881 615 
2 22 1769 870 
26 26 1755 528 
16 19 666 856 
25 18 871 573 
4 1 1598 724 
14 11 445 540 
3 3 833 484 
6 24 1041 301 
15 29 376 517 
16 3 812 260 
13 12 646 160 
29 22 1670 854 
22 10 638 306 
20 16 477 100 
11 8 986 151 
1 24 1194 431 
23 23 1238 854 
25 11 1817 1084 
22 23 822 160 
14 4 1096 921 
13 4 1096 118 
20 26 1772 689 
4 9 1720 289 
25 6 1767 590 
20 16 1158 319 
27 8 1885 856 
30 11 794 645 
6 14 276 735 
18 10 279 487 
28 24 278 239 
24 10 222 764 
7 4 1492 554 
20 26 1277 361 
3 6 715 713 
9 25 827 254 
8 16 571 903 
17 2 1079 980 
17 26 663 882 
28 16 1318 528 
11 8 1230 625 
25 23 1930 410 
20 24 631 865 
10 12 1087 1028 
19 11 456 827 
4 2 1607 577 
28 17 543 415 
2 4 1745 408 
3 11 1578 538 
3 2 1310 615 
17 28 1233 988 
2 7 1748 974 
17 22 346 990 
23 6 990 410 
22 17 236 353 
12 26 961 560 
6 13 1762 486 
15 10 326 747 
8 18 799 690 
25 15 1986 836 
6 7 1636 912 
12 9 741 341 
17 15 1512 182 
10 26 983 420 
9 29 757 465 
9 14 1613 334 
1 25 1454 714 
1 27 1800 413 
3 26 217 931 
5 5 524 130 
11 8 1401 111 
26 15 615 1001 
6 19 863 420 
24 8 258 668 
25 28 968 721 
24 14 1703 706 
9 18 1201 1023 
22 24 840 302 
23 28 985 553 
13 25 1740 1055 
5 6 983 773 
6 13 1738 720 
2 30 288 250 
13 16 1047 702 
25 7 431 161 
30 27 887 1014 
24 7 1692 194 
2 28 1839 462 
4 29 1349 235 
11 23 1556 737 
22 15 804 275 
23 3 1295 334 
1 9 1828 1057 
5 26 1303 945 
2 7 394 609 
26 3 508 607 
1 10 320 843 
24 20 1818 193 
27 27 546 111 
30 1 794 1067 
2 29 339 747 
24 27 686 1070 
25 22 449 299 
24 26 205 419 
27 23 1436 369 
5 26 703 306 
22 19 1099 868 
12 15 878 953 
6 26 835 1036 
22 6 377 484 
19 12 704 530 
7 21 1900 539 
6 16 1641 553 
11 3 1109 719 
21 4 1235 306 
10 19 827 963 
14 8 743 613 
13 27 1232 971 
8 14 1118 369 
27 14 1089 577 
21 8 1068 661 
10 18 1966 808 
13 1 909 803 
19 22 1113 540 
21 18 451 700 
6 23 1721 704 
28 12 1414 957 
17 5 1831 919 
12 11 1709 483 
20 24 995 1006 
16 29 1957 887 
12 28 921 127 
7 8 1173 775 
22 12 309 525 
15 20 623 616 
16 22 481 1038 
2 8 1721 730 
24 24 363 400 
14 6 1290 392 
3 15 1113 335 
15 7 427 379 
10 21 861 221 
3 14 1048 691 
5 18 1572 789 
25 17 324 577 
2 10 486 364 
15 7 1100 485 
21 5 923 911 
11 22 1886 176 
5 3 812 1061 
16 16 1998 310 
25 23 1796 108 
1 20 383 878 
29 1 309 619 
7 18 1635 927 
22 24 206 534 
16 10 1494 846 
12 27 1372 161 
4 25 1573 346 
9 18 345 956 
8 28 1620 700 
28 19 1406 442 
6 9 543 292 
3 30 573 982 
9 3 1059 845 
29 30 1081 694 
16 10 1968 236 
27 29 1297 948 
26 13 1701 149 
1 10 351 118 
11 17 762 826 
16 21 1601 690 
23 26 1833 746 
17 6 581 775 
15 6 1793 158 
4 27 1458 319 
9 14 349 964 
16 1 1245 200 
17 14 970 447 
4 27 801 451 
14 23 654 471 
21 16 1173 1013 
21 3 1126 801 
21 29 693 1016 
12 18 1716 842 
18 20 1232 689 
3 27 1265 852 
15 16 1063 314 
30 16 413 248 
23 12 1648 963 
6 24 1136 1077 
22 9 1346 831 
26 9 1657 210 
28 12 778 635 
30 6 1517 941 
13 25 1886 964 
10 23 1270 754 
4 10 1283 689 
26 9 1068 1015 
18 27 762 543 
5 10 894 771 
13 18 912 343 
15 25 611 327 
19 14 647 918 
6 17 1986 670 
27 4 943 591 
12 10 315 177 
6 26 877 1000 
5 5 1494 601 
14 1 1418 766 
17 22 794 386 
5 2 1041 365 
19 15 219 881 
18 24 1124 178 
3 11 595 207 
6 15 1257 276 
19 19 505 318 
11 14 1520 859 
27 22 1855 145 
24 26 1945 395 
10 25 1312 905 
18 13 1205 402 
23 30 1518 822 
7 6 1628 776 
24 24 942 585 
29 24 1023 485 
15 1 567 795 
18 24 1649 158 
18 18 916 881 
30 11 1984 506 
10 12 1220 498 
17 18 1386 451 
11 5 1035 836 
28 4 1061 1092 
26 25 499 494 
18 12 1080 104 
30 25 763 224 
5 15 1732 462 
18 9 979 198 
27 30 1142 141 
4 7 1968 1030 
10 8 1385 733 
25 5 293 740 
9 19 1560 788 
13 7 1538 1092 
13 25 1078 968 
25 11 721 851 
10 13 1414 301 
20 3 742 684 
2 29 1396 227 
25 12 339 705 
30 22 813 1063 
20 14 1208 450 
30 10 1087 615 
12 19 676 681 
23 10 1699 537 
4 29 1673 717 
27 12 1559 1005 
16 14 253 441 
27 17 1544 386 
30 6 1258 903 
7 26 1231 988 
6 13 1968 565 
14 11 1223 201 
1 26 1503 437 
29 19 1150 572 
24 17 370 829 
25 23 530 391 
28 13 611 561 
8 21 1106 853 
25 16 1927 568 
18 26 840 158 
21 13 1816 826 
23 8 1022 274 
24 15 1012 635 
7 9 210 1054 
22 11 1495 695 
24 14 1501 256 
21 20 1579 264 
15 17 1881 351 
21 17 1184 1091 
25 9 688 1026 
15 11 1689 865 
20 24 431 485 
5 16 1458 847 
22 10 1146 474 
21 16 1162 820 
25 22 273 752 
9 30 357 253 
8 19 1051 549 
30 24 1458 789 
17 21 1719 650 
29 27 293 652 
29 1 755 514 
8 19 1975 688 
10 8 1299 771 
29 6 1848 796 
17 30 1989 492 
23 17 785 506 
8 22 1524 1047 
10 7 1506 517 
29 23 956 109 
11 26 614 901 
25 30 1378 124 
28 10 1875 338 
9 4 1132 880 
20 22 591 893 
5 20 343 1000 
27 16 399 777 
1 16 231 1027 
11 29 1568 185 
28 29 367 150 
8 3 212 312 
6 4 1002 296 
25 6 878 111 
26 14 1730 334 
21 2 386 174 
17 29 1219 492 
27 8 988 311 
6 27 1702 731 
29 16 1206 420 
20 25 1473 407 
1 19 1750 641 
24 23 899 747 
24 22 1182 527 
20 28 680 783 
6 4 477 998 
30 18 1374 539 
3 3 1882 796 
28 30 1420 838 
10 8 1912 180 
30 7 1543 703 
20 14 1567 951 
4 13 452 551 
16 24 1454 266 
11 24 918 531 
27 14 1973 1076 
5 30 869 895 
7 19 1548 625 
17 18 284 711 
24 13 1306 149 
25 16 1539 1079 
1 21 636 866 
15 7 354 595 
20 27 1644 919 
19 30 1040 144 
10 30 310 527 
9 12 661 449 
17 30 983 169 
7 8 368 775 
21 30 1496 1093 
28 18 855 912 
15 16 1430 342 
15 23 661 623 
14 3 1215 131 
7 3 652 409 
2 5 1833 839 
5 16 1470 735 
7 24 1099 799 
12 19 224 380 
26 7 974 449 
21 22 1659 736 
17 27 1750 529 
29 24 1071 153 
21 17 1848 196 
24 6 1687 400 
22 1 1689 481 
11 1 1985 400 
7 7 674 653 
28 15 505 585 
11 1 530 317 
24 12 696 112 
21 23 773 168 
20 18 1934 568 
10 24 1472 216 
25 30 1131 144 
6 15 489 613 
29 3 1965 475 
25 29 1447 928 
10 24 422 880 
8 24 296 363 
11 3 1050 915 
19 19 713 389 
10 3 647 712 
17 8 1886 308 
3 25 951 1051 
15 1 709 908 
25 1 1000 133 
24 13 1926 975 
8 5 441 547 
23 24 923 627 
26 4 746 1071 
4 17 1794 1029 
12 11 1240 419 
11 9 1690 836 
1 12 1061 462 
16 3 742 112 
29 11 776 631 
4 17 1679 514 
13 29 1145 194 
16 27 1708 465 
29 14 1050 502 
14 10 668 763 
21 10 1001 914 
4 10 1071 998 
20 8 815 1044 
25 21 1627 985 
20 28 1822 764 
16 26 1863 178 
9 28 515 700 
29 12 1373 287 
13 19 1105 1050 
20 7 389 737 
14 25 1662 834 
7 19 1678 446 
8 3 741 151 
28 6 1586 1049 
26 13 1435 274 
16 2 993 615 
12 13 1308 957 
19 15 422 925 
1 7 1422 350 
17 13 1095 547 
16 9 1751 229 
6 30 1952 395 
13 15 1539 1017 
9 5 730 463 
17 15 1089 1007 
21 5 954 487 
12 5 851 1036 
18 7 619 1100 
7 7 521 794 
7 10 328 986 
24 27 277 507 
1 17 1915 725 
1 26 1622 721 
30 9 966 110 
13 25 898 568 
1 28 922 336 
27 1 1454 266 
10 30 1022 254 
27 20 251 216 
7 24 768 909 
19 16 1417 1028 
16 2 1742 708 
26 27 566 578 
16 14 1129 281 
6 29 1522 943 
20 18 511 177 
8 11 1619 340 
4 8 915 905 
15 2 1793 745 
25 28 1746 926 
16 10 826 318 
23 10 330 1011 
8 10 1196 150 
28 11 736 709 
21 15 1939 200 
22 5 1044 1087 
6 7 1344 530 
4 26 965 794 
6 19 1102 702 
28 8 1621 855 
9 19 1068 516 
29 11 1604 635 
25 25 1743 1063 
30 19 437 1005 
18 3 1832 415 
29 15 1030 605 
3 27 1431 1033 
26 8 499 294 
27 3 212 521 
5 25 1272 850 
20 17 378 829 
28 4 1821 928 
29 26 1839 636 
2 20 1497 706 
8 20 1518 308 
20 6 1224 963 
30 22 852 311 
8 22 236 158 
8 8 521 270 
3 14 849 196 
1 16 780 326 
5 2 1902 987 
14 16 1461 587 
21 27 1644 863 
18 3 1729 232 
24 2 1412 393 
9 5 984 562 
18 25 925 787 
10 30 1008 443 
2 9 1240 994 
24 17 655 951 
5 18 1139 405 
20 17 572 925 
18 7 1259 1059 
11 12 647 552 
28 10 421 812 
1 10 1082 964 
10 6 202 461 
14 8 1050 122 
17 10 1937 157 
18 26 1314 862 
24 2 1060 165 
13 13 488 790 
14 7 1567 912 
16 27 1236 1054 
3 30 1427 661 
29 26 623 294 
27 20 1016 689 
7 1 1631 615 
2 10 1856 569 
14 12 693 643 
18 23 1783 390 
19 25 1623 688 
16 21 1831 199 
16 8 1556 671 
20 11 1997 556 
3 26 1535 1048 
5 22 1476 103 
4 1 479 1021 
23 3 203 772 
27 18 1176 940 
9 20 376 954 
27 2 941 714 
4 13 584 763 
30 21 1163 988 
13 1 220 479 
1 22 388 1047 
24 19 726 885 
29 17 1863 837 
6 12 1644 1050 
5 17 934 880 
21 27 1962 697 
17 13 1590 816 
14 1 546 299 
22 10 1959 457 
28 30 1323 729 
16 4 523 552 
15 30 1818 1053 
8 29 481 882 
25 24 717 133 
6 27 873 854 
27 22 323 357 
1 7 1636 692 
28 25 648 438 
28 1 1002 399 
22 14 1578 443 
13 26 1995 304 
19 30 1568 243 
26 4 1622 220 
25 21 1892 618 
19 8 1055 744 
24 13 764 507 
14 28 1012 699 
4 25 1534 358 
20 15 1955 957 
14 16 1242 862 
11 29 1123 1067 
20 14 1599 316 
13 18 504 926 
23 27 605 391 
17 29 738 506 
15 20 1663 383 
26 24 1826 706 
1 28 301 371 
27 24 1350 1093 
7 11 379 1069 
21 22 756 1099 
19 21 1012 145 
11 3 484 788 
14 4 1659 768 
27 24 540 616 
13 4 828 285 
19 29 227 709 
9 15 1636 610 
28 8 973 677 
28 12 1971 289 
7 19 1399 846 
14 21 1530 739 
6 7 1626 518 
3 21 718 146 
19 19 1297 332 
25 6 773 552 
13 21 1501 857 
24 25 1491 573 
6 10 846 913 
23 16 1177 247 
23 12 660 195 
25 19 1821 823 
29 15 1797 356 
12 12 1544 800 
24 27 863 544 
14 5 1009 114 
6 20 1646 514 
27 20 429 637 
23 1 1655 360 
19 12 1184 174 
18 15 1365 839 
18 29 895 441 
17 3 1674 165 
29 20 1788 212 
1 17 833 538 
6 9 1329 618 
9 4 1250 131 
7 20 570 953 
26 21 710 194 
19 21 1117 871 
23 19 1817 293 
8 14 655 1074 
30 8 1054 557 
16 4 1799 757 
7 23 1070 377 
12 3 1627 145 
23 13 344 945 
26 12 1304 748 
30 3 340 721 
9 23 275 740 
30 17 1815 522 
20 21 1483 318 
13 27 1252 963 
29 22 1394 1031 
27 26 204 789 
29 13 284 109 
8 15 1191 449 
29 10 1545 235 
26 19 356 864 
1 18 1335 224 
14 19 531 894 
2 4 498 757 
21 14 250 256 
18 4 1867 349 
10 27 1758 115 
28 9 1568 871 
27 16 1314 1072 
3 17 351 987 
5 14 885 332 
17 10 1857 611 
15 29 887 1100 
24 16 1965 777 
4 12 1332 649 
20 23 1607 1038 
8 15 406 134 
2 21 759 220 
4 11 1917 445 
12 22 207 215 
12 10 428 464 
26 29 1612 293 
11 2 473 575 
24 7 1648 747 
21 19 1279 836 
10 2 1659 793 
4 15 1724 134 
28 18 1169 688 
20 12 1847 392 
3 12 738 459 
5 26 1602 922 
2 18 1209 828 
6 5 945 202 
28 17 1790 500 
2 28 727 1051 
7 22 1387 1075 
25 4 1220 475 
15 29 1409 448 
24 19 1835 271 
6 19 501 1002 
15 29 1766 775 
8 29 538 211 
18 2 1986 291 
15 20 1202 869 
24 5 1686 433 
3 5 1150 856 
23 10 1561 571 
21 29 744 275 
19 9 291 488 
29 20 1416 120 
14 17 272 384 
28 5 1259 421 
9 25 1627 377 
29 15 1512 140 
24 27 1326 1058 
25 1 1833 280 
2 27 1629 747 
8 26 1942 511 
12 9 1454 269 
5 7 1741 450 
1 26 1480 329 
2 15 592 670 
11 12 1986 1093 
5 3 1796 854 
21 2 977 722 
19 4 1492 989 
4 19 1340 897 
18 15 351 732 
3 6 1627 794 
13 11 924 1053 
15 6 568 815 
8 5 258 264 
28 12 1914 981 
16 27 310 885 
8 1 382 1025 
16 1 201 1068 
6 4 1999 867 
15 26 422 390 
23 20 1739 716 
16 24 1916 335 
5 6 1873 897 
3 20 877 932 
20 3 671 776 
3 29 1636 945 
25 11 1293 899 
28 26 425 184 
7 29 1445 1091 
14 15 1076 144 
20 7 783 1050 
18 6 1158 247 
8 2 1223 1029 
1 24 488 508 
26 2 1372 930 
19 7 1808 642 
5 6 1672 120 
12 25 1453 1070 
2 2 1184 253 
29 14 1687 465 
15 6 818 324 
29 30 1561 671 
23 9 1744 407 
15 11 333 307 
8 6 1014 331 
30 9 1977 857 
2 19 1371 1078 
2 21 906 676 
18 27 368 615 
18 8 620 1084 
8 8 252 191 
18 19 685 1037 
24 15 1019 279 
15 27 1552 566 
7 3 1290 926 
15 6 1490 1084 
24 23 368 745 
22 19 749 1073 
26 3 582 489 
13 8 470 509 
22 29 618 946 
25 11 1754 966 
13 5 590 1050 
10 9 1504 202 
24 9 1991 475 
27 17 260 324 
19 27 1039 592 
5 4 404 590 
2 1 1497 910 
12 13 1878 934 
9 3 1377 494 
3 12 1107 991 
21 10 1706 710 
26 16 1249 223 
5 4 404 1037 
7 17 953 434 
17 25 1889 256 
29 27 729 744 
29 26 275 192 
30 22 1163 184 
1 21 1366 777 
28 13 1856 126 
8 20 1591 289 
28 20 1371 864 
6 23 943 563 
11 9 1236 840 
27 13 729 412 
4 3 717 836 
15 26 1513 167 
30 29 802 523 
10 8 386 487 
19 11 1017 288 
3 9 1038 456 
10 7 253 594 
11 12 1797 579 
14 21 1601 738 
8 8 859 911 
28 8 789 706 
7 28 965 301 
8 12 1137 951 
20 14 341 503 
13 18 477 939 
29 10 724 283 
30 15 1182 577 
23 26 571 927 
26 21 460 108 
10 17 762 203 
28 13 901 471 
18 2 543 298 
19 26 769 694 
5 27 691 969 
12 6 1223 665 
1 10 1334 306 
30 18 1251 1067 
26 14 440 126 
26 20 1525 835 
13 24 520 958 
19 3 853 526 
29 20 1888 832 
25 23 1670 499 
2 4 890 1044 
13 30 1231 1000 
13 17 522 820 
28 17 1799 426 
11 1 1362 956 
3 10 1073 233 
22 3 795 999 
17 13 386 486 
8 14 1180 220 
5 2 563 589 
11 20 1321 389 
7 21 434 383 
13 19 328 579 
21 13 1440 607 
15 16 632 211 
20 28 1820 1040 
11 5 720 639 
28 14 770 452 
26 11 601 535 
23 9 490 120 
27 30 234 110 
12 3 1906 893 
10 1 965 470 
28 14 669 852 
10 13 852 462 
19 30 1101 334 
2 20 1821 694 
28 22 1851 600 
21 25 1504 759 
27 15 1154 746 
7 24 1706 816 
29 24 980 461 
28 30 496 310 
29 20 891 250 
10 11 235 1026 
2 28 826 601 
22 18 922 1009 
2 21 1093 844 
6 6 1543 197 
21 27 261 755 
18 3 1186 379 
23 30 983 721 
3 15 976 1091 
13 23 1911 386 
10 10 964 801 
22 6 302 1084 
11 26 412 379 
14 18 1177 441 
13 12 607 339 
11 17 526 701 
23 19 1252 137 
3 2 947 834 
4 28 1516 543 
26 29 226 133 
24 28 1000 539 
15 15 636 1079 
26 8 1151 1016 
16 4 355 675 
15 25 1042 1029 
26 27 1664 474 
17 26 1761 652 
25 21 640 376 
18 21 511 730 
5 8 1238 742 
7 27 1155 587 
1 14 345 865 
8 5 1471 924 
2 13 543 995 
9 1 1022 1049 
21 29 384 633 
12 12 1873 624 
11 5 1032 502 
24 19 999 980 
24 2 952 531 
6 14 319 472 
19 10 1125 385 
2 28 1924 1039 
19 8 1920 603 
20 6 1716 1003 
2 6 956 171 
16 10 644 645 
11 23 1192 625 
29 26 1615 793 
27 23 1989 1082 
12 9 545 239 
16 17 1685 925 
14 6 418 289 
11 27 576 399 
29 25 1990 226 
10 28 207 216 
15 2 489 973 
16 12 1830 517 
20 5 423 904 
13 25 388 430 
22 4 1136 970 
22 25 1481 472 
12 1 1488 277 
28 15 262 121 
8 5 307 649 
8 7 1352 194 
11 8 582 307 
24 30 928 449 
25 4 1526 821 
20 14 680 688 
14 18 1936 780 
3 2 1031 679 
6 13 955 1048 
20 6 1416 486 
5 30 1290 579 
29 16 1432 589 
11 6 1717 645 
11 21 517 761 
1 14 517 255 
15 18 1366 736 
1 20 1263 220 
17 2 1771 575 
1 1 685 580 
9 7 1742 419 
5 29 1505 261 
12 12 226 374 
17 4 869 780 
22 1 420 1080 
13 14 634 363 
7 19 1841 638 
12 22 572 247 
28 25 525 995 
15 11 1104 264 
22 9 532 461 
13 18 1285 173 
19 19 566 1057 
24 25 1324 709 
5 2 742 1083 
23 24 1835 747 
18 19 333 865 
29 30 1314 874 
1 3 730 446 
20 2 293 504 
20 30 953 406 
16 13 739 309 
6 9 419 739 
25 8 1685 615 
18 2 1447 464 
24 18 1462 139 
20 29 350 359 
1 19 553 598 
18 22 1043 447 
26 28 310 311 
29 25 642 936 
3 2 1705 227 
25 16 680 1005 
3 16 1508 654 
15 22 397 969 
10 14 545 266 
28 12 386 583 
2 5 1279 672 
21 29 242 127 
22 1 1358 640 
